Protein	Q_Value
HPRR2180104	0.0
HPRR3870078	0.0
HPRR4310063	0.0
HPRR3790306	0.0
HPRR4290976	0.0
HPRR2050324	0.0
HPRR650016	0.0
HPRR1460001	0.0
HPRR4350017	0.0
HPRR2390048	0.0
HPRR3720532	0.0
HPRR3770042	0.0
HPRR3730276	0.0
HPRR3720232	0.0
HPRR2551632	0.0
HPRR4060128	0.0
HPRR3830190	0.0
HPRR2150237	0.0
HPRR2200011	0.0
HPRR4040007	0.0
HPRR2640051	0.0
HPRR3000481	0.0
HPRR3760142	0.0
HPRR280111	0.0
HPRR1950679	0.0
HPRR4000324	0.0
HPRR2501480	0.0
HPRR1951347	0.0
HPRR2280170	0.0
HPRR680239	0.0
HPRR4190087	0.0
HPRR4120251	0.0
HPRR233074	0.0
HPRR4450234	0.0
HPRR3920052	0.0
HPRR1310038	0.0
HPRR3830287	0.0
HPRR640048	0.0
HPRR1951371	0.0
HPRR2050032	0.0
HPRR1950385	0.0
HPRR4040559	0.0
HPRR2970116	0.0
HPRR4030012	0.0
HPRR2390061	0.0
HPRR4030132	0.0
HPRR2360054	0.0
HPRR3730250	0.0
HPRR2551184	0.0
HPRR1950528	0.0
HPRR3830169	0.0
HPRR3890570	0.0
HPRR2760304	0.0
HPRR2700179	0.0
HPRR1951792	0.0
HPRR2930357	0.0
HPRR1450363	0.0
HPRR3790667	0.0
HPRR230870	0.0
HPRR4200118	0.0
HPRR4180065	0.0
HPRR3760407	0.0
HPRR4160392	0.0
HPRR3760498	0.0
HPRR3760711	0.0
HPRR2550362	0.0
HPRR3890095	0.0
HPRR3020476	0.0
HPRR1840184	0.0
HPRR390019	0.0
HPRR1950515	0.0
HPRR3890141	0.0
HPRR4350028	0.0
HPRR2320220	0.0
HPRR4440366	0.0
HPRR140662	0.0
HPRR2550633	0.0
HPRR1951645	0.0
HPRR4280132	0.0
HPRR4110358	0.0
HPRR3760696	0.0
HPRR1951865	0.0
HPRR4240053	0.0
HPRR3950052	0.0
HPRR3720617	0.0
HPRR3760434	0.0
HPRR3730410	0.0
HPRR3790495	0.0
HPRR4160447	0.0
HPRR3970041	0.0
HPRR2551324	0.0
HPRR3780090	0.0
HPRR3890842	0.0
HPRR2390052	0.0
HPRR2210058	0.0
HPRR4060165	0.0
HPRR2550550	0.0
HPRR2440464	0.0
HPRR1450073	0.0
HPRR1710003	0.0
HPRR2551682	0.0
HPRR3970058	0.0
HPRR3730314	0.0
HPRR2010050	0.0
HPRR4520046	0.0
HPRR260088	0.0
HPRR2050226	0.0
HPRR2510306	0.0
HPRR4530049	0.0
HPRR2250382	0.0
HPRR540010	0.0
HPRR3760883	0.0
HPRR231541	0.0
HPRR2760146	0.0
HPRR4110252	0.0
HPRR4060158	0.0
HPRR3950112	0.0
HPRR4000204	0.0
HPRR2110442	0.0
HPRR1850008	0.0
HPRR4220263	0.0
HPRR370244	0.0
HPRR4000237	0.0
HPRR3730022	0.0
HPRR4160683	0.0
HPRR4470196	0.0
HPRR4160302	0.0
HPRR2390049	0.0
HPRR4190550	0.0
HPRR3770043	0.0
HPRR4470205	0.0
HPRR1370013	0.0
HPRR3690184	0.0
HPRR3730168	0.0
HPRR1951385	0.0
HPRR3760825	0.0
HPRR4190190	0.0
HPRR3940080	0.0
HPRR290033	0.0
HPRR1950229	0.0
HPRR280079	0.0
HPRR500030	0.0
HPRR2500196	0.0
HPRR2550573	0.0
HPRR4290148	0.0
HPRR4110123	0.0
HPRR1951788	0.0
HPRR4220485	0.0
HPRR340181	0.0
HPRR280081	0.0
HPRR3780091	0.0
HPRR2440465	0.0
HPRR1450319	0.0
HPRR4030471	0.0
HPRR330224	0.0
HPRR4050190	0.0
HPRR3730589	0.0
HPRR3730453	0.0
HPRR4050552	0.0
HPRR2110077	0.0
HPRR4440122	0.0
HPRR2310049	0.0
HPRR2810254	0.0
HPRR3720166	0.0
HPRR4390367	0.0
HPRR2210116	0.0
HPRR4420246	0.0
HPRR1440139	0.0
HPRR4190113	0.0
HPRR1010001	0.0
HPRR3760527	0.0
HPRR4080136	0.0
HPRR3071109	0.0
HPRR4030335	0.0
HPRR4350071	0.0
HPRR231837	0.0
HPRR2620016	0.0
HPRR3760365	0.0
HPRR2760180	0.0
HPRR330275	0.0
HPRR4310062	0.0
HPRR4030092	0.0
HPRR4350010	0.0
HPRR4280057	0.0
HPRR2440405	0.0
HPRR4430109	0.0
HPRR4030352	0.0
HPRR4160788	0.0
HPRR3880239	0.0
HPRR4350072	0.0
HPRR4030303	0.0
HPRR1951263	0.0
HPRR3790889	0.0
HPRR2440760	0.0
HPRR2640146	0.0
HPRR3720421	0.0
HPRR4420307	0.0
HPRR2300033	0.0
HPRR4420016	0.0
HPRR2540609	0.0
HPRR232666	0.0
HPRR4030441	0.0
HPRR231756	0.0
HPRR3760446	0.0
HPRR4340107	0.0
HPRR1950075	0.0
HPRR3120119	0.0
HPRR4500051	0.0
HPRR1951653	0.0
HPRR4030233	0.0
HPRR2810004	0.0
HPRR3720023	0.0
HPRR220635	0.0
HPRR2750112	0.0
HPRR1952070	0.0
HPRR4000109	0.0
HPRR3830237	0.0
HPRR2490019	0.0
HPRR4290343	0.0
HPRR4320282	0.0
HPRR2260008	0.0
HPRR3920089	0.0
HPRR3730312	0.0
HPRR4320428	0.0
HPRR3730429	0.0
HPRR1060049	0.0
HPRR1470130	0.0
HPRR1410063	0.0
HPRR2470377	0.0
HPRR2540222	0.0
HPRR3950025	0.0
HPRR3330016	0.0
HPRR4320381	0.0
HPRR1370116	0.0
HPRR4310047	0.0
HPRR2540430	0.0
HPRR4470317	0.0
HPRR2441086	0.0
HPRR4420088	0.0
HPRR4120086	0.0
HPRR140746	0.0
HPRR4320491	0.0
HPRR4320393	0.0
HPRR4320317	0.0103359173126615
HPRR2540435	0.015151515151515152
HPRR4320403	0.015151515151515152
HPRR4291057	0.015151515151515152
HPRR4320299	0.015151515151515152
HPRR4320399	0.015151515151515152
HPRR4320660	0.015151515151515152
HPRR4340104	0.015151515151515152
HPRR4320680	0.015151515151515152
HPRR4320127	0.02506265664160401
HPRR4320525	0.029925187032418952
HPRR4320047	0.034653465346534656
HPRR4320185	0.034653465346534656
HPRR4320441	0.049019607843137254
HPRR4320036	0.05811138014527845
HPRR4320632	0.05811138014527845
HPRR4320323	0.05811138014527845
HPRR4320165	0.0625
HPRR4320223	0.0625
HPRR4320247	0.06682577565632458
HPRR4320188	0.06682577565632458
HPRR4320173	0.07092198581560284
HPRR4320703	0.07092198581560284
HPRR4320045	0.07092198581560284
HPRR4320286	0.07529411764705882
HPRR4320207	0.07906976744186046
HPRR4320468	0.07906976744186046
HPRR4320322	0.07906976744186046
HPRR4320074	0.07906976744186046
HPRR4320586	0.08775981524249422
HPRR3450023	0.10022779043280182
HPRR4320009	0.10022779043280182
HPRR4340087	0.10022779043280182
HPRR4320086	0.10430839002267574
HPRR4320133	0.10714285714285714
HPRR4320638	0.10714285714285714
HPRR4320657	0.10714285714285714
HPRR4310027	0.10714285714285714
HPRR4320505	0.10714285714285714
HPRR4340044	0.10714285714285714
HPRR4320302	0.11428571428571428
HPRR4320521	0.11428571428571428
HPRR4320157	0.11428571428571428
HPRR4320035	0.11428571428571428
HPRR4320550	0.11428571428571428
HPRR4340089	0.11816192560175055
HPRR4320481	0.12608695652173912
HPRR4320174	0.13763440860215054
HPRR4320513	0.13763440860215054
HPRR4320391	0.15319148936170213
HPRR4320359	0.18711018711018712
HPRR4320257	0.18711018711018712
HPRR4340038	0.18930041152263374
HPRR4340092	0.18930041152263374
HPRR4340019	0.18930041152263374
HPRR4320184	0.18930041152263374
HPRR4290954	0.19631901840490798
HPRR4320255	0.21370967741935484
HPRR4320592	0.21370967741935484
HPRR4320263	0.23061630218687873
HPRR4320091	0.23061630218687873
HPRR4320085	0.24705882352941178
HPRR4320577	0.24705882352941178
HPRR4320536	0.25
HPRR4320103	0.25193798449612403
HPRR4290886	0.25193798449612403
HPRR4320313	0.25193798449612403
HPRR4320397	0.2533589251439539
HPRR4340017	0.2533589251439539
HPRR4320400	0.2533589251439539
HPRR4340012	0.2533589251439539
HPRR4320287	0.25806451612903225
HPRR4320277	0.25806451612903225
HPRR4291054	0.25806451612903225
HPRR4320053	0.25806451612903225
HPRR4340064	0.26037735849056604
HPRR4320341	0.26037735849056604
HPRR4320291	0.26865671641791045
HPRR4310055	0.26865671641791045
HPRR4320119	0.26865671641791045
HPRR4340034	0.27726432532347506
HPRR4320474	0.27726432532347506
HPRR4320495	0.2846715328467153
HPRR4320316	0.2846715328467153
HPRR4290874	0.2846715328467153
HPRR4320467	0.2846715328467153
HPRR4320411	0.2965641952983725
HPRR4320606	0.29856115107913667
HPRR4320008	0.29856115107913667
HPRR4320653	0.3005366726296959
HPRR4320350	0.3005366726296959
HPRR4320112	0.30303030303030304
HPRR4320378	0.30742049469964666
HPRR4320137	0.30742049469964666
HPRR4320518	0.30742049469964666
HPRR4320066	0.3087719298245614
HPRR4320295	0.3087719298245614
HPRR4320029	0.3087719298245614
HPRR4320433	0.3170731707317073
HPRR4320100	0.3177892918825561
HPRR4320279	0.3177892918825561
HPRR4320527	0.3177892918825561
HPRR4320544	0.3177892918825561
HPRR4340102	0.32013769363166955
HPRR4320230	0.3219178082191781
HPRR4340079	0.3219178082191781
HPRR4320217	0.3242320819112628
HPRR4340101	0.3293718166383701
HPRR4320043	0.3372681281618887
HPRR4320450	0.3377926421404682
HPRR4320377	0.3377926421404682
HPRR4320557	0.3377926421404682
HPRR4320098	0.3377926421404682
HPRR4340072	0.34
HPRR4290959	0.34105960264900664
HPRR4320635	0.34105960264900664
HPRR4320676	0.34105960264900664
HPRR4310028	0.3432343234323432
HPRR4340004	0.34539473684210525
HPRR4310002	0.3502454991816694
HPRR4310024	0.3517915309446254
HPRR4320533	0.3517915309446254
HPRR4320206	0.353322528363047
HPRR4320238	0.353322528363047
HPRR4290977	0.3536977491961415
HPRR4320012	0.3536977491961415
HPRR4320566	0.3536977491961415
HPRR4320319	0.3536977491961415
HPRR4320210	0.35782747603833864
HPRR4340042	0.35782747603833864
HPRR4320152	0.3676703645007924
HPRR4320297	0.36908517350157727
HPRR4320508	0.36908517350157727
HPRR4320501	0.378125
HPRR4320512	0.378125
HPRR4320622	0.38006230529595014
HPRR4320543	0.38198757763975155
HPRR4320144	0.38390092879256965
HPRR4320237	0.38580246913580246
HPRR4320429	0.3870967741935484
HPRR4320422	0.3870967741935484
HPRR4320294	0.3884673748103187
HPRR4320457	0.3884673748103187
HPRR4320706	0.3884673748103187
HPRR4320161	0.3884673748103187
HPRR4320507	0.3884673748103187
HPRR4320564	0.3884673748103187
HPRR4320090	0.39457831325301207
HPRR4320081	0.39457831325301207
HPRR4320354	0.39820359281437123
HPRR4310008	0.39820359281437123
HPRR4340068	0.4
HPRR4340071	0.40416047548291234
HPRR4320130	0.4059259259259259
HPRR4291010	0.40942562592047127
HPRR4320191	0.40942562592047127
HPRR4320215	0.41348973607038125
HPRR4320072	0.4152046783625731
HPRR4320199	0.4190751445086705
HPRR4320146	0.4190751445086705
HPRR4320375	0.4190751445086705
HPRR4320214	0.4190751445086705
HPRR4340048	0.4190751445086705
HPRR4340058	0.42528735632183906
HPRR4340028	0.4425531914893617
HPRR4320196	0.44413012729844414
HPRR4320611	0.447887323943662
HPRR4310053	0.4488078541374474
HPRR4290892	0.4488078541374474
HPRR4340045	0.44972067039106145
HPRR4320026	0.44972067039106145
HPRR4320587	0.45
HPRR4320589	0.45
HPRR4320102	0.45
HPRR4320471	0.4515235457063712
HPRR4320347	0.45454545454545453
HPRR4340080	0.45454545454545453
HPRR4320619	0.4602739726027397
HPRR4340081	0.461118690313779
HPRR4320092	0.461118690313779
HPRR4310038	0.46612466124661245
HPRR4320662	0.46612466124661245
HPRR4340078	0.4669365721997301
HPRR4320220	0.4669365721997301
HPRR4340083	0.46837146702557203
HPRR4320510	0.474034620505992
HPRR4320084	0.474034620505992
HPRR4290888	0.474034620505992
HPRR4340091	0.474034620505992
HPRR4340046	0.4754316069057105
HPRR4320460	0.48620236530880423
HPRR4320342	0.48620236530880423
HPRR4320149	0.48825065274151436
HPRR4320654	0.48825065274151436
HPRR4320643	0.48825065274151436
HPRR4320222	0.49154746423927176
HPRR4320579	0.4935400516795866
HPRR4320083	0.4935400516795866
HPRR4340088	0.4935400516795866
HPRR4320628	0.4942084942084942
HPRR4320556	0.4942084942084942
HPRR4320242	0.499359795134443
HPRR4291001	0.5
HPRR4320033	0.5
HPRR4320360	0.5012722646310432
HPRR4290942	0.5082174462705437
HPRR4320443	0.5113350125944585
HPRR4320667	0.5125628140703518
HPRR4320685	0.5155666251556662
HPRR4320407	0.5155666251556662
HPRR4320528	0.5155666251556662
HPRR4320243	0.5155666251556662
HPRR4320655	0.5166872682323856
HPRR4320213	0.5166872682323856
HPRR4290910	0.5166872682323856
HPRR4320064	0.5166872682323856
HPRR4320193	0.5172413793103449
HPRR4340031	0.5172413793103449
HPRR4320694	0.5189718482252142
HPRR4320524	0.5189718482252142
HPRR4320307	0.5189718482252142
HPRR4320652	0.529126213592233
HPRR4320195	0.532043530834341
HPRR4290943	0.5393794749403341
HPRR4320251	0.5393794749403341
HPRR4320325	0.5393794749403341
HPRR4290913	0.5393794749403341
HPRR4320163	0.5393794749403341
HPRR4310014	0.5432977461447213
HPRR4320379	0.5432977461447213
HPRR4320642	0.5488810365135454
HPRR4320075	0.5488810365135454
HPRR4340065	0.5497076023391813
HPRR4320311	0.5497076023391813
HPRR4320434	0.5497076023391813
HPRR4320649	0.5497076023391813
HPRR4320310	0.5515643105446119
HPRR4310019	0.5515643105446119
HPRR4320099	0.5515643105446119
HPRR4340021	0.5515643105446119
HPRR4310007	0.5515643105446119
HPRR4320485	0.5526011560693641
HPRR4291034	0.5556831228473019
HPRR4320409	0.5556831228473019
HPRR4320275	0.5556831228473019
HPRR4320704	0.5567010309278351
HPRR4320370	0.5593607305936074
HPRR4320069	0.5603644646924829
HPRR4340057	0.5613636363636364
HPRR4290950	0.562358276643991
HPRR4320355	0.5649717514124294
HPRR4320260	0.5659526493799324
HPRR4320532	0.5666293393057111
HPRR4320358	0.5666293393057111
HPRR4320371	0.5666293393057111
HPRR4320365	0.5666293393057111
HPRR4320315	0.5691964285714286
HPRR4320228	0.5758241758241758
HPRR4320561	0.5758241758241758
HPRR4340040	0.5758241758241758
HPRR4340066	0.5758241758241758
HPRR4340007	0.5758241758241758
HPRR4290940	0.5758241758241758
HPRR4340027	0.5758241758241758
HPRR4310020	0.5798687089715536
HPRR4320712	0.5807860262008734
HPRR4291040	0.5831533477321814
HPRR4290948	0.5831533477321814
HPRR4340053	0.5831533477321814
HPRR4291045	0.5831533477321814
HPRR4320363	0.5831533477321814
HPRR4320388	0.5831533477321814
HPRR4320451	0.584051724137931
HPRR4320063	0.5848452508004269
HPRR4320186	0.5848452508004269
HPRR4320535	0.5848452508004269
HPRR4290925	0.5848452508004269
HPRR4290939	0.5848452508004269
HPRR4320488	0.5848452508004269
HPRR4320229	0.5851063829787234
HPRR4320250	0.5851063829787234
HPRR4320233	0.5859872611464968
HPRR4310011	0.5928270042194093
HPRR4320618	0.59958071278826
HPRR4320480	0.600418410041841
HPRR4320708	0.608515057113188
HPRR4340036	0.6130030959752322
HPRR4291016	0.6130030959752322
HPRR4340067	0.6138002059732235
HPRR4320003	0.6145940390544707
HPRR4320285	0.6168032786885246
HPRR4340093	0.6197757390417941
HPRR4320573	0.6197757390417941
HPRR4320637	0.6199186991869918
HPRR4291026	0.6199186991869918
HPRR4320131	0.6206896551724138
HPRR4320061	0.6223091976516634
HPRR4320554	0.6223091976516634
HPRR4320572	0.6223091976516634
HPRR4320179	0.6223091976516634
HPRR4320531	0.6223091976516634
HPRR2580010	0.6223091976516634
HPRR4320594	0.6223091976516634
HPRR4320425	0.6223091976516634
HPRR4320435	0.6223091976516634
HPRR4320076	0.6223091976516634
HPRR4340074	0.6223091976516634
HPRR4290929	0.6223091976516634
HPRR4320269	0.6223091976516634
HPRR4320338	0.6223091976516634
HPRR4320421	0.6223091976516634
HPRR4320546	0.6223091976516634
HPRR4320042	0.6223091976516634
HPRR4310037	0.6223091976516634
HPRR4320548	0.6223091976516634
HPRR4320538	0.6223091976516634
HPRR4320274	0.6223091976516634
HPRR4320046	0.6223091976516634
HPRR4320613	0.6223091976516634
HPRR4291033	0.6223091976516634
HPRR4320340	0.6257309941520468
HPRR4320306	0.625968992248062
HPRR4320374	0.625968992248062
HPRR4340098	0.625968992248062
HPRR4320567	0.625968992248062
HPRR4290946	0.6260869565217392
HPRR4310068	0.6260869565217392
HPRR4320711	0.628131021194605
HPRR4320404	0.6303724928366762
HPRR4320578	0.6303724928366762
HPRR4320249	0.6303724928366762
HPRR4320497	0.6303724928366762
HPRR4320312	0.6303724928366762
HPRR4320031	0.6310772163965681
HPRR4340035	0.6343779677113011
HPRR4310065	0.6350710900473934
HPRR4320636	0.6377358490566037
HPRR4320682	0.6377358490566037
HPRR4290965	0.6409774436090225
HPRR4340030	0.6437847866419295
HPRR4320234	0.6437847866419295
HPRR4320071	0.6437847866419295
HPRR4320357	0.6437847866419295
HPRR4290914	0.6437847866419295
HPRR4320168	0.6437847866419295
HPRR4290985	0.6437847866419295
HPRR4340023	0.6437847866419295
HPRR4320506	0.6481994459833795
HPRR4320620	0.6488970588235294
HPRR4290916	0.6488970588235294
HPRR4320461	0.6488970588235294
HPRR4290963	0.6495412844036698
HPRR4320705	0.6496815286624203
HPRR4340037	0.6496815286624203
HPRR4320070	0.6496815286624203
HPRR4320273	0.6496815286624203
HPRR4320006	0.6496815286624203
HPRR4320125	0.6496815286624203
HPRR4320406	0.6515426497277677
HPRR4291058	0.6521739130434783
HPRR4320225	0.6528028933092225
HPRR4310018	0.6534296028880866
HPRR4320051	0.654054054054054
HPRR4320159	0.6546762589928058
HPRR4320394	0.6559139784946236
HPRR4320607	0.6559139784946236
HPRR4320591	0.661319073083779
HPRR4320256	0.6648936170212766
HPRR4320666	0.6648936170212766
HPRR4320289	0.6678321678321678
HPRR4340059	0.6678321678321678
HPRR4340077	0.6678321678321678
HPRR4320709	0.6678321678321678
HPRR4320545	0.6678321678321678
HPRR4320333	0.6678321678321678
HPRR4340009	0.6678321678321678
HPRR4320116	0.6678321678321678
HPRR4320113	0.6678321678321678
HPRR4310067	0.6695727986050567
HPRR4310056	0.6712922810060711
HPRR4320261	0.6712922810060711
HPRR4320219	0.6712922810060711
HPRR4320537	0.672428694900605
HPRR4340055	0.672428694900605
HPRR4290935	0.6729939603106126
HPRR4320204	0.6746987951807228
HPRR4290983	0.6752577319587629
HPRR4320473	0.679213002566296
HPRR4320514	0.6808873720136519
HPRR4290915	0.6847457627118644
HPRR4290869	0.6847457627118644
HPRR4320500	0.6847457627118644
HPRR4320155	0.6851851851851852
HPRR4320330	0.6851851851851852
HPRR4320439	0.6851851851851852
HPRR4320281	0.6851851851851852
HPRR4320498	0.6851851851851852
HPRR4310044	0.6861924686192469
HPRR4290900	0.6861924686192469
HPRR4320160	0.6861924686192469
HPRR4320002	0.6861924686192469
