Protein	Q_Value
HPRR3730022	0.0
HPRR3790495	0.0
HPRR3920089	0.0
HPRR4110123	0.0
HPRR4190087	0.0
HPRR4320282	0.0
HPRR4050190	0.0
HPRR3730453	0.0
HPRR4420246	0.0
HPRR4470205	0.0
HPRR4160302	0.0
HPRR4030471	0.0
HPRR3760527	0.0
HPRR4060165	0.0
HPRR3790667	0.0
HPRR3970058	0.0
HPRR4390367	0.0
HPRR4240053	0.0
HPRR4440122	0.0
HPRR3730314	0.0
HPRR3880239	0.0
HPRR4280057	0.0
HPRR3760711	0.0
HPRR3760434	0.0
HPRR4180065	0.0
HPRR2970116	0.0
HPRR4040007	0.0
HPRR3690184	0.0
HPRR4030092	0.0
HPRR3330016	0.0
HPRR4160447	0.0
HPRR4030303	0.0
HPRR4420307	0.0
HPRR4440366	0.0
HPRR4340107	0.0
HPRR4220263	0.0
HPRR3790889	0.0
HPRR4190113	0.0
HPRR4350071	0.0
HPRR4000204	0.0
HPRR3760446	0.0
HPRR3920052	0.0
HPRR4320671	0.0
HPRR4160683	0.0
HPRR4280132	0.0
HPRR4530049	0.0
HPRR4430109	0.0
HPRR4290976	0.0
HPRR4030352	0.0
HPRR4030441	0.0
HPRR4320428	0.0
HPRR4320381	0.0
HPRR3720421	0.0
HPRR3450023	0.0
HPRR3890095	0.0
HPRR4030335	0.0
HPRR3880146	0.0
HPRR2760304	0.0
HPRR4420016	0.0
HPRR4060158	0.0
HPRR4030233	0.0
HPRR4030022	0.0
HPRR3760436	0.0
HPRR4470317	0.0
HPRR4290343	0.0
HPRR3720023	0.0
HPRR3760883	0.0
HPRR4220485	0.0
HPRR3730312	0.0
HPRR3970041	0.0
HPRR3670067	0.0
HPRR4350072	0.0
HPRR4190550	0.0
HPRR3940080	0.0
HPRR4350010	0.0
HPRR3760825	0.0
HPRR4120086	0.0
HPRR3761047	0.0
HPRR3730429	0.0
HPRR3760567	0.0
HPRR4320450	0.0
HPRR3950025	0.0
HPRR4320393	0.010309278350515464
HPRR3730589	0.010309278350515464
HPRR4291057	0.010309278350515464
HPRR4320456	0.010309278350515464
HPRR4420088	0.010309278350515464
HPRR4320317	0.010309278350515464
HPRR4080136	0.010309278350515464
HPRR4320680	0.010309278350515464
HPRR4320036	0.010309278350515464
HPRR3830237	0.05025125628140704
HPRR2501480	0.059113300492610835
HPRR4320525	0.059113300492610835
HPRR4320257	0.059113300492610835
HPRR4320247	0.09615384615384616
HPRR4320337	0.10426540284360189
HPRR1450208	0.10426540284360189
HPRR4320391	0.1278538812785388
HPRR4320527	0.1278538812785388
HPRR4320010	0.1278538812785388
HPRR2330125	0.1278538812785388
HPRR4310024	0.1278538812785388
HPRR2110498	0.16
HPRR3090113	0.16
HPRR4320577	0.18340611353711792
HPRR4320084	0.20253164556962025
HPRR4320397	0.20253164556962025
HPRR2150393	0.20253164556962025
HPRR4320359	0.20253164556962025
HPRR2551790	0.20253164556962025
HPRR4291000	0.20833333333333334
HPRR4320162	0.20833333333333334
HPRR4310055	0.23577235772357724
HPRR4340087	0.23577235772357724
HPRR4320302	0.24193548387096775
HPRR4320468	0.24603174603174602
HPRR4320287	0.24603174603174602
HPRR4320009	0.24603174603174602
HPRR4320413	0.25196850393700787
HPRR2760146	0.26356589147286824
HPRR4320094	0.26356589147286824
HPRR4320047	0.2641509433962264
HPRR4320220	0.2641509433962264
HPRR1951583	0.2641509433962264
HPRR4310027	0.2641509433962264
HPRR4320501	0.2641509433962264
HPRR4320660	0.2641509433962264
HPRR4320599	0.3076923076923077
HPRR4320505	0.3188405797101449
HPRR2550362	0.3225806451612903
HPRR4320026	0.3225806451612903
HPRR4320206	0.34507042253521125
HPRR4320477	0.3472222222222222
HPRR231837	0.3472222222222222
HPRR1951431	0.3472222222222222
HPRR2500088	0.35172413793103446
HPRR2440154	0.3561643835616438
HPRR4320316	0.38666666666666666
HPRR4320185	0.38666666666666666
HPRR4320499	0.4065573770491803
HPRR230897	0.41042345276872966
HPRR4290914	0.41935483870967744
HPRR4320279	0.4230769230769231
HPRR4320480	0.4267515923566879
HPRR4320341	0.43037974683544306
HPRR4320653	0.438871473354232
HPRR4320277	0.4472049689440994
HPRR4320272	0.4506172839506173
HPRR4340093	0.4666666666666667
HPRR4340056	0.4666666666666667
HPRR4340011	0.4688427299703264
HPRR670080	0.4688427299703264
HPRR4320420	0.4688427299703264
HPRR4320322	0.4688427299703264
HPRR2750112	0.4688427299703264
HPRR4320532	0.4764705882352941
HPRR1952070	0.47674418604651164
HPRR4320698	0.47674418604651164
HPRR4320238	0.47674418604651164
HPRR4320253	0.4885057471264368
HPRR4340038	0.49572649572649574
HPRR1450358	0.5028248587570622
HPRR4340067	0.5042016806722689
HPRR1951653	0.5042016806722689
HPRR4320130	0.5069637883008357
HPRR4320539	0.510989010989011
HPRR2180104	0.510989010989011
HPRR4320054	0.510989010989011
HPRR4320323	0.5149051490514905
HPRR4320284	0.5149051490514905
HPRR4320074	0.5149051490514905
HPRR4320127	0.5161290322580645
HPRR4340076	0.5161290322580645
HPRR4320422	0.5305039787798409
HPRR4320165	0.5329815303430079
HPRR4320237	0.5354330708661418
HPRR4340073	0.5545023696682464
HPRR4320184	0.5545023696682464
HPRR4320265	0.5545023696682464
HPRR4340004	0.5545023696682464
HPRR4320354	0.5545023696682464
HPRR4320073	0.5545023696682464
HPRR4320661	0.5545023696682464
HPRR2490019	0.5545023696682464
HPRR4320662	0.5545023696682464
HPRR4340012	0.5545023696682464
HPRR4320133	0.5545023696682464
HPRR4320043	0.5545023696682464
HPRR2050324	0.5545023696682464
HPRR4320388	0.5545023696682464
HPRR4320433	0.5545023696682464
HPRR4310011	0.5545023696682464
HPRR4310047	0.5545023696682464
HPRR4320148	0.5545023696682464
HPRR4320403	0.5545023696682464
HPRR4320638	0.5545023696682464
HPRR4320307	0.5545023696682464
HPRR4320236	0.5545023696682464
HPRR4320513	0.5545023696682464
HPRR4320039	0.5545023696682464
HPRR4320392	0.5545023696682464
HPRR4320092	0.5545023696682464
HPRR4320518	0.5566037735849056
HPRR4320471	0.5620608899297423
HPRR4320370	0.5661252900232019
HPRR4340017	0.5661252900232019
HPRR4320706	0.5668202764976958
HPRR1450319	0.5668202764976958
HPRR4320481	0.5727069351230425
HPRR4320064	0.5727069351230425
HPRR4310018	0.5727069351230425
HPRR4290982	0.5727069351230425
HPRR4340084	0.5727069351230425
HPRR1951645	0.5727069351230425
HPRR4320712	0.5727069351230425
HPRR4320254	0.5727069351230425
HPRR280079	0.5746102449888641
HPRR4320492	0.5764966740576497
HPRR4320409	0.5783664459161147
HPRR4320137	0.5833333333333334
HPRR4320008	0.5869565217391305
HPRR4320033	0.5869565217391305
HPRR4320412	0.5874730021598272
HPRR4320709	0.5874730021598272
HPRR4320342	0.5899581589958159
HPRR4320075	0.5899581589958159
HPRR4320173	0.5899581589958159
HPRR4320144	0.5899581589958159
HPRR4310009	0.5899581589958159
HPRR4320221	0.5899581589958159
HPRR4340086	0.5899581589958159
HPRR4320378	0.5899581589958159
HPRR2500368	0.5899581589958159
HPRR4320139	0.5899581589958159
HPRR4291022	0.5916666666666667
HPRR4320634	0.5921325051759835
HPRR1950515	0.5921325051759835
HPRR4340104	0.5938144329896907
HPRR2620054	0.5942622950819673
HPRR2540222	0.5942622950819673
HPRR4320384	0.5959183673469388
HPRR1460001	0.5995975855130785
HPRR4290913	0.5995975855130785
HPRR2551682	0.5995975855130785
HPRR4320121	0.5995975855130785
HPRR4320138	0.6
HPRR4320313	0.6
HPRR4320217	0.601593625498008
HPRR4320161	0.6059405940594059
HPRR4320260	0.6159844054580896
HPRR2550550	0.6159844054580896
HPRR4320681	0.6159844054580896
HPRR4290886	0.6162790697674418
HPRR1410031	0.6162790697674418
HPRR4320195	0.6177606177606177
HPRR2510213	0.6245210727969349
HPRR4460007	0.6285714285714286
HPRR4320368	0.630188679245283
HPRR4320603	0.630188679245283
HPRR4290900	0.630188679245283
HPRR1951788	0.6392523364485981
HPRR4320085	0.6422018348623854
HPRR4320589	0.6422018348623854
HPRR2640146	0.6422018348623854
HPRR4320201	0.6422018348623854
HPRR4320479	0.6422018348623854
HPRR4320174	0.6422018348623854
HPRR1850008	0.643510054844607
HPRR4320451	0.644808743169399
HPRR4320155	0.6460980036297641
HPRR4320067	0.6498194945848376
HPRR4340032	0.6499102333931778
HPRR4340078	0.6499102333931778
HPRR4320068	0.6535714285714286
HPRR4320263	0.6536412078152753
HPRR1900002	0.6536412078152753
HPRR4290926	0.65625
HPRR2390049	0.65625
HPRR4291054	0.65625
HPRR4320218	0.65625
HPRR4320112	0.65625
HPRR280111	0.65625
HPRR3071109	0.65625
HPRR4320443	0.65625
HPRR140662	0.6563039723661486
HPRR4320243	0.6563039723661486
HPRR2050313	0.6597938144329897
HPRR4320461	0.6621392190152802
HPRR4291040	0.6621392190152802
HPRR4320470	0.6621392190152802
HPRR4320255	0.6621392190152802
HPRR4340061	0.6621621621621622
HPRR2550573	0.6621621621621622
HPRR4320066	0.6632996632996633
HPRR2510306	0.6666666666666666
HPRR4320315	0.6666666666666666
HPRR4320355	0.6666666666666666
HPRR4320649	0.6677631578947368
HPRR4320191	0.6677631578947368
HPRR4340083	0.6677631578947368
HPRR4310056	0.6677631578947368
HPRR4340040	0.6677631578947368
HPRR4320101	0.6709886547811994
HPRR4320502	0.6709886547811994
HPRR4320421	0.6709886547811994
HPRR4320566	0.6709886547811994
HPRR4320387	0.6709886547811994
HPRR4320572	0.6773675762439807
HPRR4320512	0.6773675762439807
HPRR4320296	0.678343949044586
HPRR4320524	0.678343949044586
HPRR4320616	0.678343949044586
HPRR4320579	0.6793048973143759
HPRR4290977	0.6793048973143759
HPRR4291051	0.6793048973143759
HPRR4320434	0.6802507836990596
HPRR2110489	0.6802507836990596
HPRR4290983	0.6802507836990596
HPRR4320569	0.6833073322932918
HPRR4340015	0.6904024767801857
HPRR4320430	0.6933744221879815
HPRR4320618	0.6943164362519201
HPRR4320186	0.6952526799387443
HPRR4320694	0.6961832061068702
HPRR4320692	0.7078313253012049
HPRR4320374	0.7078313253012049
HPRR4320032	0.7106446776611695
HPRR2210116	0.7115097159940209
HPRR4320233	0.7161961367013373
HPRR4340049	0.7178729689807977
HPRR4320546	0.7178729689807977
HPRR4340102	0.7195301027900147
HPRR4320141	0.7195301027900147
HPRR4291015	0.7222222222222222
HPRR4320363	0.7267441860465116
HPRR4320276	0.7301587301587301
HPRR3720166	0.7301587301587301
HPRR4320058	0.7335243553008596
HPRR4320269	0.7335243553008596
HPRR4320199	0.7347517730496453
HPRR2810254	0.7347517730496453
HPRR4290895	0.7347517730496453
HPRR4290963	0.7347517730496453
HPRR4320241	0.7390691114245416
HPRR4291021	0.7409395973154362
HPRR4320465	0.7409395973154362
HPRR4320149	0.7409395973154362
HPRR4320688	0.7409395973154362
HPRR4320087	0.7409395973154362
HPRR4320293	0.7409395973154362
HPRR4320561	0.7409395973154362
HPRR4320390	0.7409395973154362
HPRR4340057	0.7409395973154362
HPRR4320416	0.7409395973154362
HPRR4340088	0.7409395973154362
HPRR4320097	0.7409395973154362
HPRR4310044	0.7409395973154362
HPRR4320321	0.7409395973154362
HPRR4340034	0.7409395973154362
HPRR4320583	0.7409395973154362
HPRR4320086	0.7409395973154362
HPRR4340071	0.7409395973154362
HPRR4320498	0.7409395973154362
HPRR2210165	0.7409395973154362
HPRR4320613	0.7409395973154362
HPRR4320376	0.7409395973154362
HPRR4320655	0.7416331994645248
HPRR4310065	0.744
HPRR4340081	0.7454068241469817
HPRR4320214	0.7454068241469817
HPRR232666	0.7454068241469817
HPRR4340096	0.7454068241469817
HPRR4320022	0.7454068241469817
HPRR4320150	0.7454068241469817
HPRR4340077	0.7454068241469817
HPRR670317	0.7493472584856397
HPRR4320352	0.7496790757381258
HPRR4310007	0.7496790757381258
HPRR4320107	0.7496790757381258
HPRR4320146	0.7496790757381258
HPRR4340045	0.7496790757381258
HPRR2260008	0.7496790757381258
HPRR4320106	0.7496790757381258
HPRR4320410	0.7496790757381258
HPRR4290892	0.7519181585677749
HPRR4320586	0.7531806615776081
HPRR4320193	0.7531806615776081
HPRR2280170	0.7538071065989848
HPRR1951865	0.7560050568900126
HPRR4291026	0.759748427672956
HPRR1440139	0.7625
HPRR4340013	0.7625
HPRR4291034	0.7627329192546584
HPRR4340103	0.7627329192546584
HPRR232684	0.7627329192546584
HPRR2310049	0.7720588235294118
HPRR4320076	0.7720588235294118
HPRR4320319	0.7720588235294118
HPRR1951371	0.7800729040097205
HPRR540013	0.7806060606060606
HPRR4320606	0.7821901323706378
HPRR2320220	0.7821901323706378
HPRR4320711	0.7821901323706378
HPRR4320057	0.7841726618705036
HPRR500083	0.7861409796893668
HPRR4320555	0.7914691943127962
HPRR4340027	0.7914691943127962
HPRR4320678	0.7948113207547169
HPRR4320469	0.7952941176470588
HPRR4320205	0.7953757225433526
HPRR4320262	0.7953757225433526
HPRR4320408	0.7953757225433526
HPRR1950075	0.7953757225433526
HPRR4320140	0.7953757225433526
HPRR4340046	0.7953757225433526
HPRR390019	0.7953757225433526
HPRR4310066	0.7953757225433526
HPRR4320455	0.7953757225433526
HPRR4320157	0.7958477508650519
HPRR4320380	0.7963176064441887
HPRR4320511	0.7995418098510882
HPRR4291008	0.8
HPRR4290912	0.8
HPRR4320405	0.8
HPRR2360054	0.8
HPRR1951798	0.800453514739229
HPRR231756	0.8009049773755657
HPRR4320399	0.801354401805869
HPRR1951347	0.8017241379310345
HPRR4290945	0.8017241379310345
HPRR4320637	0.8017241379310345
HPRR4340064	0.8017241379310345
HPRR4320628	0.8017241379310345
HPRR4320177	0.8017241379310345
HPRR4320325	0.8017241379310345
HPRR2250386	0.8017241379310345
HPRR4290883	0.8017241379310345
HPRR1450215	0.8017241379310345
HPRR4320175	0.8017241379310345
HPRR4340085	0.8017241379310345
HPRR4320605	0.8017241379310345
HPRR4340037	0.8017241379310345
HPRR680239	0.8017241379310345
HPRR4320545	0.8017241379310345
HPRR4291052	0.8017241379310345
HPRR4320046	0.8017241379310345
HPRR4320132	0.8017241379310345
HPRR4320308	0.8017241379310345
HPRR4290946	0.8017241379310345
HPRR4320089	0.8017241379310345
HPRR4320072	0.8017241379310345
HPRR4320250	0.8017241379310345
HPRR4340098	0.8017241379310345
HPRR2890041	0.8038585209003215
HPRR1951385	0.8038585209003215
HPRR4320294	0.8042780748663102
HPRR4320633	0.8059384941675504
HPRR4320558	0.8059384941675504
HPRR4291014	0.8059384941675504
HPRR2700178	0.8059384941675504
HPRR4320544	0.8076109936575053
HPRR1950229	0.8096740273396424
HPRR4340059	0.8096740273396424
HPRR4291046	0.8103626943005181
HPRR4320134	0.8103626943005181
HPRR4320311	0.8103626943005181
HPRR4340053	0.8103626943005181
HPRR4320587	0.8103626943005181
HPRR4320576	0.8103626943005181
HPRR4320414	0.8103626943005181
HPRR4320652	0.8103626943005181
HPRR4320304	0.8111455108359134
HPRR4340063	0.8111455108359134
HPRR4340035	0.811534500514933
HPRR4320310	0.8167860798362334
HPRR1951747	0.8185483870967742
HPRR4320515	0.8185483870967742
HPRR1450141	0.8185483870967742
HPRR4290990	0.8185483870967742
HPRR540010	0.8185483870967742
HPRR340034	0.8185483870967742
HPRR4320488	0.8185483870967742
HPRR4320098	0.8185483870967742
HPRR4320204	0.8186323092170465
HPRR4320624	0.8186323092170465
HPRR4290935	0.8186323092170465
HPRR4320163	0.8186323092170465
HPRR4320464	0.8186323092170465
HPRR4320528	0.8186323092170465
HPRR4320356	0.8186323092170465
HPRR4290888	0.8186323092170465
HPRR4320275	0.8186323092170465
HPRR4320336	0.8186323092170465
HPRR4320360	0.8188050930460333
HPRR4320259	0.8188050930460333
HPRR4320299	0.8188050930460333
HPRR4320306	0.8188050930460333
HPRR2310052	0.8188050930460333
HPRR370244	0.8188050930460333
HPRR4320216	0.8188050930460333
HPRR4320400	0.8191593352883676
HPRR4320194	0.8203266787658802
HPRR4320676	0.8203266787658802
HPRR4310067	0.8203266787658802
HPRR4340109	0.8203266787658802
HPRR4320215	0.8203266787658802
HPRR4320168	0.8203266787658802
HPRR4320473	0.8203266787658802
HPRR4320612	0.8203266787658802
HPRR1450059	0.8203266787658802
HPRR4291025	0.8203266787658802
HPRR3000481	0.8203266787658802
HPRR4290929	0.8203266787658802
HPRR4340070	0.8203266787658802
HPRR4320550	0.8203266787658802
HPRR4340041	0.8203266787658802
HPRR4320104	0.8203266787658802
HPRR4291016	0.8203266787658802
HPRR4320261	0.8203266787658802
HPRR4320460	0.8203266787658802
HPRR4340044	0.8203266787658802
HPRR4320305	0.8203266787658802
HPRR4340058	0.8203266787658802
HPRR4340051	0.8203266787658802
HPRR4320045	0.8203266787658802
HPRR4290942	0.8203266787658802
HPRR4320650	0.8203266787658802
HPRR4320312	0.8203266787658802
HPRR4320444	0.8203266787658802
HPRR4320014	0.8203266787658802
HPRR4290939	0.8203266787658802
HPRR3910060	0.8203266787658802
HPRR4320538	0.8203266787658802
HPRR1950303	0.8203266787658802
HPRR4320346	0.8203266787658802
HPRR4310041	0.8203266787658802
HPRR4320472	0.8203266787658802
HPRR4320271	0.8203266787658802
HPRR4320292	0.8203266787658802
HPRR4320708	0.8203266787658802
HPRR2390053	0.8203266787658802
HPRR4320042	0.8203266787658802
HPRR230870	0.8203266787658802
HPRR4320239	0.8203266787658802
HPRR4291033	0.8203266787658802
HPRR4290940	0.8203266787658802
HPRR4290965	0.8203266787658802
HPRR2551249	0.8220415537488708
HPRR3890141	0.8220415537488708
HPRR4320034	0.8234234234234235
HPRR4320156	0.8261648745519713
HPRR4340018	0.8261648745519713
HPRR4320344	0.8306595365418895
HPRR4290959	0.8324607329842932
HPRR4320362	0.8324607329842932
HPRR4320497	0.8324607329842932
HPRR4320357	0.8324607329842932
HPRR4340091	0.8324607329842932
HPRR4320424	0.8324607329842932
HPRR4320171	0.8324607329842932
HPRR4320017	0.8324607329842932
HPRR4320591	0.8324607329842932
HPRR4320635	0.8324607329842932
HPRR4320684	0.8324607329842932
HPRR4320188	0.8324607329842932
HPRR4290931	0.8324607329842932
