Protein	Q_Value
HPRR4030419	0.0
HPRR4190863	0.0
HPRR2500088,HPRR4030012	0.0
HPRR3730250	0.0
HPRR1951385,HPRR3760825	0.0
HPRR1951788,HPRR4220485	0.0
HPRR3760498	0.0
HPRR2390048,HPRR4350017	0.0
HPRR230870,HPRR4200118	0.0
HPRR2540567,HPRR3761047	0.0
HPRR2550362,HPRR3890095	0.0
HPRR3720617	0.0
HPRR4470196	0.0
HPRR3890842	0.0
HPRR4350028	0.0
HPRR3760142	0.0
HPRR3700338	0.0
HPRR3020476,HPRR4430109	0.0
HPRR4520046	0.0
HPRR4190190	0.0
HPRR2970116,HPRR500083	0.0
HPRR3730410	0.0
HPRR4110422	0.0
HPRR2110442,HPRR3780090	0.0
HPRR280081,HPRR3780091	0.0
HPRR4030132	0.0
HPRR4320491	0.0
HPRR4000237	0.0
HPRR4000109	0.0
HPRR3090113,HPRR4290976	0.0
HPRR3760365	0.0
HPRR3720402	0.0
HPRR3770043	0.0
HPRR2320042,HPRR3890141	0.0
HPRR3830169	0.0
HPRR233074,HPRR4450234	0.0
HPRR4110358	0.0
HPRR2440405,HPRR4280057	0.0
HPRR4160788	0.0
HPRR3730022	0.0
HPRR1450073,HPRR4160447	0.0
HPRR4190087,HPRR680239	0.0
HPRR3790495	0.0
HPRR3920089	0.0
HPRR1951431,HPRR4220263	0.0
HPRR2550550,HPRR4060165	0.0
HPRR280111,HPRR4060158	0.0
HPRR4110123	0.0
HPRR2551184,HPRR3760711	0.0
HPRR4320282	0.0
HPRR2552126,HPRR4050552	0.0
HPRR4050190	0.0
HPRR340034,HPRR3940080	0.0
HPRR3120119,HPRR4500051	0.0
HPRR3730453	0.0
HPRR360208,HPRR3760434	0.0
HPRR1951865,HPRR4240053	0.0
HPRR4420246	0.0
HPRR4470205	0.0
HPRR4160302	0.0
HPRR2440760,HPRR4030471	0.0
HPRR3760527	0.0
HPRR2760180,HPRR4350072	0.0
HPRR2810004,HPRR3720023	0.0
HPRR2490019,HPRR3830237	0.0
HPRR3790667	0.0
HPRR1951653,HPRR4030441	0.0
HPRR3970058	0.0
HPRR4390367	0.0
HPRR390019,HPRR4350010	0.0
HPRR4440122	0.0
HPRR3730314	0.0
HPRR2551324,HPRR3970041	0.0
HPRR3140345,HPRR4530049	0.0
HPRR3880239	0.0
HPRR4180065	0.0
HPRR231837,HPRR4350071	0.0
HPRR4040007	0.0
HPRR3690184	0.0
HPRR4030092	0.0
HPRR1440139,HPRR4190113	0.0
HPRR3330016	0.0
HPRR4030303	0.0
HPRR4420307	0.0
HPRR4440366	0.0
HPRR4340107	0.0
HPRR1450363,HPRR4030335	0.0
HPRR3790889	0.0
HPRR4000204	0.0
HPRR1950515,HPRR4030022	0.0
HPRR3760446	0.0
HPRR2210058,HPRR3520015	0.0
HPRR4320671	0.0
HPRR2330125,HPRR4030352	0.0
HPRR1410063,HPRR3950025	0.0
HPRR2050032,HPRR3720421	0.0
HPRR1450358,HPRR4190550	0.0
HPRR3071109,HPRR4080136	0.0
HPRR4320428	0.0
HPRR4320381	0.0
HPRR3450023	0.0
HPRR2760304	0.0
HPRR4030233	0.0
HPRR2550633,HPRR3730312	0.0
HPRR4470317	0.0
HPRR4290343	0.0
HPRR2090043,HPRR4420088	0.0
HPRR3730429	0.0
HPRR4320450	0.0
HPRR4320393	0.00554016620498615
HPRR4291057	0.00554016620498615
HPRR4320456	0.00554016620498615
HPRR4320317	0.00554016620498615
HPRR4320680	0.00554016620498615
HPRR4320036	0.00554016620498615
HPRR2501480	0.03234501347708895
HPRR4320525	0.03234501347708895
HPRR4320257	0.03234501347708895
HPRR4320247	0.05305039787798409
HPRR4320337	0.05789473684210526
HPRR1450208	0.05789473684210526
HPRR4320391	0.07216494845360824
HPRR4320527	0.07216494845360824
HPRR4320010	0.07216494845360824
HPRR4310024	0.07216494845360824
HPRR2110498	0.09137055837563451
HPRR4320577	0.10552763819095477
HPRR4320084	0.11822660098522167
HPRR4320397	0.11822660098522167
HPRR2150393	0.11822660098522167
HPRR4320359	0.11822660098522167
HPRR2551790	0.11822660098522167
HPRR4291000	0.12224938875305623
HPRR4320162	0.12224938875305623
HPRR4310055	0.13975903614457832
HPRR4340087	0.13975903614457832
HPRR4320302	0.14388489208633093
HPRR4320468	0.14726840855106887
HPRR4320287	0.14726840855106887
HPRR4320009	0.14726840855106887
HPRR4320413	0.15130023640661938
HPRR2760146	0.1592505854800937
HPRR4320094	0.1592505854800937
HPRR4320047	0.16129032258064516
HPRR4320220	0.16129032258064516
HPRR1951583	0.16129032258064516
HPRR4310027	0.16129032258064516
HPRR4320501	0.16129032258064516
HPRR4320660	0.16129032258064516
HPRR4320599	0.19004524886877827
HPRR4320505	0.19775280898876405
HPRR4320026	0.20089285714285715
HPRR4320206	0.2163355408388521
HPRR4320477	0.2188183807439825
HPRR4320316	0.24733475479744135
HPRR4320185	0.24733475479744135
HPRR4320499	0.2616033755274262
HPRR230897	0.2647058823529412
HPRR4290914	0.27139874739039666
HPRR4320279	0.27442827442827444
HPRR4320480	0.2774327122153209
HPRR4320341	0.2804123711340206
HPRR4320653	0.28688524590163933
HPRR4320277	0.29327902240325865
HPRR4320272	0.2961460446247465
HPRR4340093	0.30861723446893785
HPRR4340056	0.30861723446893785
HPRR4340011	0.31225296442687744
HPRR670080	0.31225296442687744
HPRR4320420	0.31225296442687744
HPRR4320322	0.31225296442687744
HPRR2750112	0.31225296442687744
HPRR4320532	0.3182711198428291
HPRR1952070	0.31968810916179335
HPRR4320698	0.31968810916179335
HPRR4320238	0.31968810916179335
HPRR4320253	0.3288201160541586
HPRR4340038	0.3346153846153846
HPRR4340067	0.3415559772296015
HPRR4320130	0.3440453686200378
HPRR4320539	0.34831460674157305
HPRR2180104	0.34831460674157305
HPRR4320054	0.34831460674157305
HPRR4320323	0.3525046382189239
HPRR4320284	0.3525046382189239
HPRR4320074	0.3525046382189239
HPRR4320127	0.35424354243542433
HPRR4340076	0.35424354243542433
HPRR4320422	0.3656307129798903
HPRR4320165	0.3679417122040073
HPRR4320237	0.3702359346642468
HPRR4340073	0.38998211091234347
HPRR4320184	0.3914590747330961
HPRR4320265	0.3914590747330961
HPRR4340004	0.3952702702702703
HPRR4320354	0.3952702702702703
HPRR4320073	0.3952702702702703
HPRR4320661	0.3952702702702703
HPRR4320662	0.3952702702702703
HPRR4340012	0.3952702702702703
HPRR4320133	0.3952702702702703
HPRR4320043	0.3952702702702703
HPRR2050324	0.3952702702702703
HPRR4320388	0.3952702702702703
HPRR4320433	0.3952702702702703
HPRR4310011	0.3952702702702703
HPRR4310047	0.3952702702702703
HPRR4320148	0.3952702702702703
HPRR4320403	0.3952702702702703
HPRR4320638	0.3952702702702703
HPRR4320307	0.3952702702702703
HPRR4320236	0.3952702702702703
HPRR4320513	0.3952702702702703
HPRR4320039	0.3952702702702703
HPRR4320392	0.3952702702702703
HPRR4320092	0.3952702702702703
HPRR4320518	0.39730639730639733
HPRR4320471	0.4020100502512563
HPRR4320370	0.4059900166389351
HPRR4340017	0.4059900166389351
HPRR4320706	0.40728476821192056
HPRR1450319	0.40728476821192056
HPRR4320481	0.4131147540983607
HPRR4320064	0.4131147540983607
HPRR4310018	0.4131147540983607
HPRR4290982	0.41491085899513774
HPRR4340084	0.41491085899513774
HPRR4320712	0.41491085899513774
HPRR4320254	0.41491085899513774
HPRR280079	0.4168012924071082
HPRR4320492	0.41867954911433175
HPRR4320409	0.420545746388443
HPRR4320137	0.4249201277955272
HPRR4320008	0.42857142857142855
HPRR4320033	0.42857142857142855
HPRR4320412	0.4296998420221169
HPRR4320709	0.4296998420221169
HPRR4320342	0.4345146379044684
HPRR4320075	0.4345146379044684
HPRR4320173	0.4345146379044684
HPRR4320144	0.4345146379044684
HPRR4310009	0.4345146379044684
HPRR4320221	0.4345146379044684
HPRR4340086	0.4345146379044684
HPRR4320378	0.4345146379044684
HPRR2500368	0.4345146379044684
HPRR4320139	0.4345146379044684
HPRR4291022	0.4362519201228879
HPRR4320634	0.43730886850152906
HPRR4340104	0.43902439024390244
HPRR2620054	0.4400606980273141
HPRR2540222	0.4400606980273141
HPRR4320384	0.44175491679273826
HPRR1460001	0.44610778443113774
HPRR4290913	0.44610778443113774
HPRR2551682	0.44610778443113774
HPRR4320121	0.44610778443113774
HPRR4320138	0.44709388971684055
HPRR4320313	0.44709388971684055
HPRR4320217	0.4487369985141159
HPRR4320161	0.4526627218934911
HPRR4320260	0.4619883040935672
HPRR4320681	0.4619883040935672
HPRR4290886	0.462882096069869
HPRR1410031	0.462882096069869
HPRR4320195	0.4644412191582003
HPRR2510213	0.4704184704184704
HPRR4460007	0.47413793103448276
HPRR4320368	0.4764621968616263
HPRR4320603	0.4764621968616263
HPRR4290900	0.4764621968616263
HPRR4320085	0.4888268156424581
HPRR4320589	0.4888268156424581
HPRR2640146	0.4888268156424581
HPRR4320201	0.4888268156424581
HPRR4320479	0.4888268156424581
HPRR4320174	0.4888268156424581
HPRR1850008	0.49025069637883006
HPRR4320451	0.49166666666666664
HPRR4320155	0.4930747922437673
HPRR4320067	0.496551724137931
HPRR4340032	0.49725274725274726
HPRR4340078	0.49725274725274726
HPRR4320068	0.5006839945280438
HPRR4320263	0.5013623978201635
HPRR4290926	0.5060240963855421
HPRR2390049	0.5060240963855421
HPRR4291054	0.5060240963855421
HPRR4320218	0.5060240963855421
HPRR4320112	0.5060240963855421
HPRR4320443	0.5060240963855421
HPRR140662	0.5066666666666667
HPRR4320243	0.5066666666666667
HPRR4320461	0.5131578947368421
HPRR4291040	0.5131578947368421
HPRR4320470	0.5131578947368421
HPRR4320255	0.5131578947368421
HPRR4340061	0.5137614678899083
HPRR2550573	0.5137614678899083
HPRR4320066	0.515032679738562
HPRR2510306	0.5188067444876784
HPRR4320315	0.5188067444876784
HPRR4320355	0.5188067444876784
HPRR4320649	0.521181001283697
HPRR4320191	0.521181001283697
HPRR4340083	0.521181001283697
HPRR4310056	0.521181001283697
HPRR4340040	0.521181001283697
HPRR4320101	0.5242966751918159
HPRR4320502	0.5247148288973384
HPRR4320421	0.5247148288973384
HPRR4320566	0.5247148288973384
HPRR4320387	0.5247148288973384
HPRR4320572	0.5308176100628931
HPRR4320512	0.5308176100628931
HPRR4320296	0.5319949811794228
HPRR4320524	0.5325
HPRR4320616	0.5325
HPRR4320579	0.5341614906832298
HPRR4290977	0.5341614906832298
HPRR4291051	0.5341614906832298
HPRR4320434	0.5376078914919852
HPRR2110489	0.5376078914919852
HPRR4290983	0.5376078914919852
HPRR4320569	0.5405405405405406
HPRR4340015	0.5470085470085471
HPRR4320430	0.5498783454987834
HPRR4320618	0.5509708737864077
HPRR4320186	0.5520581113801453
HPRR4320694	0.5531400966183575
HPRR4320692	0.5639187574671446
HPRR4320374	0.5639187574671446
HPRR4320032	0.5666666666666667
HPRR2210116	0.5676959619952494
HPRR4320233	0.5721040189125296
HPRR4340049	0.5741176470588235
HPRR4320546	0.5741176470588235
HPRR4340102	0.5761124121779859
HPRR4320141	0.5761124121779859
HPRR4291015	0.5787631271878646
HPRR4320363	0.5830429732868757
HPRR4320276	0.5866050808314087
HPRR3720166	0.5866050808314087
HPRR4320058,HPRR4320059	0.5901262916188289
HPRR4320269	0.5901262916188289
HPRR4320199	0.592255125284738
HPRR2810254	0.592255125284738
HPRR4290895	0.592255125284738
HPRR4290963	0.592255125284738
HPRR4320241	0.5963718820861678
HPRR4291021	0.5988700564971752
HPRR4320465	0.6013513513513513
HPRR4320149	0.6030701754385965
HPRR4320688	0.6030701754385965
HPRR4320087	0.6030701754385965
HPRR4320293	0.6030701754385965
HPRR4320561	0.6030701754385965
HPRR4340057	0.6030701754385965
HPRR4320416	0.6030701754385965
HPRR4340088	0.6030701754385965
HPRR4320097	0.6030701754385965
HPRR4310044	0.6030701754385965
HPRR4320321	0.6030701754385965
HPRR4340034	0.6030701754385965
HPRR4320583	0.6030701754385965
HPRR4320086	0.6030701754385965
HPRR4340071	0.6030701754385965
HPRR4320498	0.6032786885245902
HPRR2210165	0.6032786885245902
HPRR4320613	0.6034858387799564
HPRR4320376	0.6034858387799564
HPRR4320655	0.6043478260869565
HPRR4310065	0.6067172264355363
HPRR4340081	0.6090712742980562
HPRR4320214	0.6094420600858369
HPRR232666	0.6094420600858369
HPRR4340096	0.6094420600858369
HPRR4320022	0.6094420600858369
HPRR4320150	0.6096256684491979
HPRR4340077	0.6096256684491979
HPRR670317	0.6134185303514377
HPRR4320352	0.614240170031881
HPRR4310007	0.614900314795383
HPRR4320107	0.614900314795383
HPRR4320146	0.614900314795383
HPRR4340045	0.614900314795383
HPRR2260008	0.614900314795383
HPRR4320106	0.614900314795383
HPRR4320410	0.614900314795383
HPRR4290892	0.6171548117154811
HPRR4320586	0.61875
HPRR4320193	0.61875
HPRR2280170	0.6195426195426196
HPRR4291026	0.6253869969040248
HPRR4340013	0.6283367556468172
HPRR4291034	0.6290983606557377
HPRR4340103	0.6292134831460674
HPRR232684	0.6292134831460674
HPRR2310049	0.6383838383838384
HPRR4320076	0.6383838383838384
HPRR4320319	0.6383838383838384
HPRR1951371	0.645937813440321
HPRR1320009,HPRR4320595	0.646
HPRR540013	0.646
HPRR4320606	0.6480558325024925
HPRR2320220	0.6481113320079522
HPRR4320711	0.6481113320079522
HPRR4320057	0.6501486620416254
HPRR4320555	0.6575073601570167
HPRR4340027	0.6575073601570167
HPRR4320678	0.6608015640273704
HPRR4320469	0.6614634146341464
HPRR4320205	0.6621226874391432
HPRR4320262	0.6627793974732751
HPRR4320408	0.6627906976744186
HPRR1950075	0.6627906976744186
HPRR4320140	0.6634615384615384
HPRR4340046	0.6634615384615384
HPRR4310066	0.6634615384615384
HPRR4320455	0.6634615384615384
HPRR4320157	0.6641074856046065
HPRR4320380	0.6647509578544061
HPRR4320511	0.6679389312977099
HPRR4291008	0.6685714285714286
HPRR4290912	0.6691943127962086
HPRR4320405	0.6691943127962086
HPRR2360054	0.6691943127962086
HPRR1951798	0.6698202459791863
HPRR231756	0.6704438149197356
HPRR4320399	0.6710650329877474
HPRR1951347	0.6716839134524929
HPRR4290945	0.6747211895910781
HPRR4320637	0.6747211895910781
HPRR4340064	0.6747211895910781
HPRR4340108,HPRR4340109,HPRR4340110	0.6747211895910781
HPRR4320628	0.6747211895910781
HPRR4320177	0.6747211895910781
HPRR4320325	0.6747211895910781
HPRR2250386	0.6753006475485661
HPRR4290883	0.6753006475485661
HPRR1450215	0.6753006475485661
HPRR4320175	0.6758494031221304
HPRR4340085	0.6758494031221304
HPRR4320605	0.6758494031221304
HPRR4340037	0.6758494031221304
HPRR4320545	0.676923076923077
HPRR4291052	0.676923076923077
HPRR4320046	0.676923076923077
HPRR4320132	0.676923076923077
HPRR4320308	0.676923076923077
HPRR4290946	0.676923076923077
HPRR4320089	0.676923076923077
HPRR4320072	0.676923076923077
HPRR4320250	0.676923076923077
HPRR4340098	0.676923076923077
HPRR4320294	0.6798561151079137
HPRR4320633	0.6821428571428572
HPRR4320558	0.6821428571428572
HPRR4291014	0.6821428571428572
HPRR4320544	0.6838824577025824
HPRR1950229	0.6855624446412755
HPRR4340059	0.6855624446412755
HPRR4291046	0.6876640419947506
HPRR4320134	0.6876640419947506
HPRR4320311	0.6876640419947506
HPRR4340053	0.6876640419947506
HPRR4320587	0.6876640419947506
HPRR4320576	0.6876640419947506
HPRR4320414	0.6876640419947506
HPRR4320652	0.6876640419947506
HPRR4320304	0.6881533101045296
HPRR4340063	0.6881533101045296
HPRR4340035	0.688695652173913
HPRR4320310	0.6937716262975778
HPRR4320515	0.6964746345657782
HPRR1450141	0.6964746345657782
HPRR4290990	0.6968403074295474
HPRR4320488	0.6968403074295474
HPRR4320098	0.6968403074295474
HPRR4320204	0.6986531986531986
HPRR4320624	0.6986531986531986
HPRR4290935	0.6986531986531986
HPRR4320163	0.6986531986531986
HPRR4320464	0.6986531986531986
HPRR4320528	0.6986531986531986
HPRR4320356	0.6986531986531986
HPRR4290888	0.6986531986531986
HPRR4320275	0.6986531986531986
HPRR4320336	0.6986531986531986
HPRR4320360	0.6994171523730225
HPRR4320259	0.6994171523730225
HPRR4320299	0.6994171523730225
HPRR4320306	0.6994171523730225
HPRR2310052	0.6994171523730225
HPRR370244	0.6994171523730225
HPRR4320216	0.6994171523730225
HPRR4320400	0.6999168744804655
HPRR4320194	0.7025683512841756
HPRR4320676	0.7027914614121511
HPRR4310067	0.7027914614121511
HPRR4320215	0.7027914614121511
HPRR4320168	0.7027914614121511
HPRR4320473	0.7027914614121511
HPRR4320612	0.7027914614121511
HPRR1450059	0.7043407043407044
HPRR4291025	0.7082683307332294
HPRR3000481	0.7082683307332294
HPRR4290929	0.7082683307332294
HPRR4340070	0.7082683307332294
HPRR4320550	0.7082683307332294
HPRR4340041	0.7082683307332294
HPRR4320104	0.7082683307332294
HPRR4291016	0.7082683307332294
HPRR4320261	0.7082683307332294
HPRR4320460	0.7082683307332294
HPRR4340044	0.7082683307332294
HPRR4320305	0.7082683307332294
HPRR4340058	0.7082683307332294
HPRR4340051	0.7082683307332294
HPRR4320045	0.7082683307332294
HPRR4290942	0.7082683307332294
HPRR4320650	0.7082683307332294
HPRR4320312	0.7082683307332294
HPRR4320444	0.7082683307332294
HPRR4320014	0.7082683307332294
HPRR4290939	0.7082683307332294
HPRR3910060	0.7082683307332294
HPRR4320538	0.7082683307332294
HPRR4320346	0.7082683307332294
HPRR4310041	0.7082683307332294
HPRR4320472	0.7082683307332294
HPRR4320271	0.7082683307332294
HPRR4320292	0.7082683307332294
HPRR4320708	0.7082683307332294
HPRR2390053	0.7082683307332294
HPRR4320042	0.7082683307332294
HPRR4320239	0.7082683307332294
HPRR4291033	0.7082683307332294
HPRR4290940	0.7082683307332294
HPRR4290965	0.7082683307332294
HPRR2551249	0.7101787101787101
HPRR4320034	0.7116279069767442
HPRR4320156	0.7145061728395061
HPRR4340018	0.7145061728395061
HPRR4320344	0.718342287029931
HPRR4290959	0.720734506503443
HPRR4320362	0.721161191749427
HPRR4320497	0.7228915662650602
HPRR4320357	0.7228915662650602
HPRR4340091	0.7228915662650602
HPRR4320424	0.7228915662650602
HPRR4320171	0.7228915662650602
HPRR4320017	0.7228915662650602
HPRR4320591	0.7228915662650602
HPRR4320635	0.7228915662650602
HPRR4320684	0.7228915662650602
HPRR4320188	0.7228915662650602
HPRR4290931	0.7228915662650602
