Protein	Q_Value
HPRR3730276	0.0
HPRR3720232	0.0
HPRR2551632	0.0
HPRR4060128	0.0
HPRR2510213	0.0
HPRR3830190	0.0
HPRR2150237	0.0
HPRR4040007	0.0
HPRR3000481	0.0
HPRR3760142	0.0
HPRR280111	0.0
HPRR1950679	0.0
HPRR4000324	0.0
HPRR2501480	0.0
HPRR1951347	0.0
HPRR2280170	0.0
HPRR4190087,HPRR680239	0.0
HPRR4120251	0.0
HPRR233074,HPRR4450234	0.0
HPRR1310038,HPRR3920052	0.0
HPRR3830287,HPRR640048	0.0
HPRR1951371	0.0
HPRR2050032	0.0
HPRR1950385	0.0
HPRR4040559	0.0
HPRR2390061	0.0
HPRR4030132	0.0
HPRR2360054	0.0
HPRR3730250	0.0
HPRR2551184	0.0
HPRR1950528	0.0
HPRR3830169	0.0
HPRR2760304	0.0
HPRR1951792	0.0
HPRR2930357	0.0
HPRR1450363	0.0
HPRR3790667	0.0
HPRR230870,HPRR4200118	0.0
HPRR4180065	0.0
HPRR3760407	0.0
HPRR4160392	0.0
HPRR3760498	0.0
HPRR3760711	0.0
HPRR2550362,HPRR3890095	0.0
HPRR3020476	0.0
HPRR1840184	0.0
HPRR390019	0.0
HPRR1950515	0.0
HPRR4350028	0.0
HPRR2320220	0.0
HPRR4440366	0.0
HPRR140662	0.0
HPRR2550633	0.0
HPRR1951645,HPRR4280132	0.0
HPRR4110358	0.0
HPRR3760696	0.0
HPRR1951865,HPRR4240053	0.0
HPRR3950052	0.0
HPRR3720617	0.0
HPRR3730410	0.0
HPRR3790495	0.0
HPRR4030012	0.0
HPRR4160447	0.0
HPRR2551324,HPRR3970041	0.0
HPRR3780090	0.0
HPRR3890842	0.0
HPRR2210058	0.0
HPRR2550550,HPRR4060165	0.0
HPRR2440464	0.0
HPRR1710003	0.0
HPRR3970058	0.0
HPRR3730314	0.0
HPRR3760434	0.0
HPRR4520046	0.0
HPRR2050226	0.0
HPRR2510306	0.0
HPRR2250382	0.0
HPRR3760883,HPRR540010	0.0
HPRR2760146,HPRR4110252	0.0
HPRR260088	0.0
HPRR3950112	0.0
HPRR4000204	0.0
HPRR2110442	0.0
HPRR1850008	0.0
HPRR370244	0.0
HPRR4000237	0.0
HPRR3730022	0.0
HPRR4470196	0.0
HPRR4160302	0.0
HPRR4290976	0.0
HPRR2700179	0.0
HPRR1450073	0.0
HPRR3770043	0.0
HPRR4470205	0.0
HPRR1370013	0.0
HPRR3690184	0.0
HPRR3730168	0.0
HPRR2970116	0.0
HPRR1951385,HPRR3760825	0.0
HPRR1950229	0.0
HPRR280079	0.0
HPRR500030	0.0
HPRR4290148	0.0
HPRR4110123	0.0
HPRR1951788,HPRR4220485	0.0
HPRR340181	0.0
HPRR280081,HPRR3780091	0.0
HPRR1450319	0.0
HPRR4030471	0.0
HPRR330224	0.0
HPRR4050190	0.0
HPRR3730453	0.0
HPRR4440122	0.0
HPRR2310049	0.0
HPRR2810254	0.0
HPRR3720166	0.0
HPRR4220263	0.0
HPRR2210116	0.0
HPRR231541	0.0
HPRR4420246	0.0
HPRR2550573	0.0
HPRR1440139,HPRR4190113	0.0
HPRR1010001	0.0
HPRR3760527	0.0
HPRR3071109,HPRR4080136	0.0
HPRR231837,HPRR4350071	0.0
HPRR2620016	0.0
HPRR3760365	0.0
HPRR2760180	0.0
HPRR330275	0.0
HPRR2200011,HPRR4310062	0.0
HPRR3890141	0.0
HPRR2440405,HPRR4280057	0.0
HPRR4160788	0.0
HPRR3880239	0.0
HPRR4530049	0.0
HPRR4030303	0.0
HPRR4160683	0.0
HPRR1951263	0.0
HPRR3790889	0.0
HPRR2640146	0.0
HPRR2500196	0.0
HPRR2540609	0.0
HPRR4030441	0.0
HPRR2010050	0.0
HPRR231756	0.0
HPRR3760446	0.0
HPRR4340107	0.0
HPRR1950075	0.0
HPRR3120119,HPRR4500051	0.0
HPRR4030352	0.0
HPRR2110077	0.0
HPRR2810004,HPRR3720023	0.0
HPRR2750112	0.0
HPRR3720421	0.0
HPRR4000109	0.0
HPRR2490019,HPRR3830237	0.0
HPRR4430109	0.0
HPRR4320282	0.0
HPRR2260008	0.0
HPRR3920089	0.0
HPRR4390367	0.0
HPRR4420016	0.0
HPRR4320428	0.0
HPRR2440760	0.0
HPRR1470130	0.0
HPRR4030092	0.0
HPRR1410063	0.0
HPRR2390049	0.0
HPRR3730312	0.0
HPRR2470377	0.0
HPRR2540222	0.0
HPRR3950025	0.0
HPRR4190190	0.0
HPRR4320381	0.0
HPRR1370116	0.0
HPRR4030335	0.0
HPRR4310047	0.0
HPRR4060158	0.0
HPRR4470317	0.0
HPRR4350010	0.0
HPRR2551682	0.0
HPRR4190550	0.0
HPRR4120086	0.0
HPRR290033	0.0
HPRR2700178	0.0
HPRR2300033	0.0
HPRR4320491	0.0
HPRR2640051	0.0
HPRR4320393	0.0
HPRR3730589	0.0
HPRR3940080	0.0
HPRR4320317	0.007858546168958742
HPRR4290343	0.007858546168958742
HPRR3890570	0.007858546168958742
HPRR4420307	0.007858546168958742
HPRR3730429	0.011406844106463879
HPRR2441086	0.011406844106463879
HPRR1951653	0.011406844106463879
HPRR4320403	0.011406844106463879
HPRR4291057	0.011406844106463879
HPRR4320299	0.011406844106463879
HPRR4320399	0.011406844106463879
HPRR4320660	0.011406844106463879
HPRR3330016	0.011406844106463879
HPRR4340104	0.011406844106463879
HPRR4320680	0.011406844106463879
HPRR4320127	0.01890359168241966
HPRR4320525	0.022598870056497175
HPRR4320047	0.026217228464419477
HPRR4320185	0.026217228464419477
HPRR4320441	0.03717472118959108
HPRR2540435	0.040740740740740744
HPRR4320036	0.04411764705882353
HPRR4320632	0.04411764705882353
HPRR4320323	0.04411764705882353
HPRR4320165	0.04753199268738574
HPRR4320223	0.04753199268738574
HPRR4320247	0.05090909090909091
HPRR4320188	0.05090909090909091
HPRR4320173	0.05405405405405406
HPRR4320703	0.05405405405405406
HPRR4350072	0.05405405405405406
HPRR4320045	0.05405405405405406
HPRR4320286	0.05745062836624776
HPRR4320207	0.060498220640569395
HPRR4320468	0.060498220640569395
HPRR4320322	0.060498220640569395
HPRR4320074	0.060498220640569395
HPRR4320586	0.06725663716814159
HPRR3450023	0.07692307692307693
HPRR4320009	0.07692307692307693
HPRR4340087	0.07692307692307693
HPRR4320086	0.08013937282229965
HPRR4320133	0.08261617900172118
HPRR4320638	0.08261617900172118
HPRR4320657	0.08261617900172118
HPRR4310027	0.08261617900172118
HPRR4320505	0.08261617900172118
HPRR4340044	0.08261617900172118
HPRR4320302	0.08843537414965986
HPRR4320521	0.08843537414965986
HPRR4320157	0.08843537414965986
HPRR4320035	0.08843537414965986
HPRR4320550	0.08843537414965986
HPRR4340089	0.09152542372881356
HPRR4320481	0.09780775716694773
HPRR4320174	0.10702341137123746
HPRR4320513	0.10702341137123746
HPRR4320391	0.11920529801324503
HPRR4320359	0.14634146341463414
HPRR4320257	0.14634146341463414
HPRR4340038	0.14838709677419354
HPRR4340092	0.14838709677419354
HPRR4340019	0.14838709677419354
HPRR4320184	0.14838709677419354
HPRR4290954	0.15384615384615385
HPRR1952070	0.15384615384615385
HPRR4320255	0.16798732171156894
HPRR4320592	0.16798732171156894
HPRR4320263	0.17896389324960754
HPRR4320091	0.17896389324960754
HPRR4320085	0.19284603421461896
HPRR4320577	0.19534883720930232
HPRR4320536	0.19783616692426584
HPRR4320103	0.19969278033794163
HPRR4290886	0.19969278033794163
HPRR4320313	0.19969278033794163
HPRR4320397	0.20121951219512196
HPRR4340017	0.20121951219512196
HPRR4320400	0.20121951219512196
HPRR4340012	0.20121951219512196
HPRR4320287	0.2054380664652568
HPRR4320277	0.2054380664652568
HPRR4291054	0.2054380664652568
HPRR4320053	0.2054380664652568
HPRR4340064	0.2072072072072072
HPRR4320341	0.2072072072072072
HPRR4320291	0.21428571428571427
HPRR4310055	0.21428571428571427
HPRR4320119	0.21428571428571427
HPRR4340034	0.22418879056047197
HPRR4320474	0.22418879056047197
HPRR4320495	0.23065693430656933
HPRR4320316	0.23065693430656933
HPRR4290874	0.23065693430656933
HPRR4320467	0.23065693430656933
HPRR4320411	0.24057971014492754
HPRR232666	0.2420749279538905
HPRR4320606	0.2420749279538905
HPRR4320008	0.2420749279538905
HPRR4320653	0.24390243902439024
HPRR4320350	0.24390243902439024
HPRR4320112	0.24606580829756797
HPRR4320378	0.25
HPRR4320137	0.25
HPRR4320518	0.25
HPRR4320066	0.2514124293785311
HPRR4320295	0.2514124293785311
HPRR4320029	0.2514124293785311
HPRR4320433	0.2608695652173913
HPRR4320100	0.2618384401114206
HPRR4320279	0.2618384401114206
HPRR4320527	0.2618384401114206
HPRR4320544	0.2618384401114206
HPRR4340102	0.2638888888888889
HPRR4320230	0.26795580110497236
HPRR4340079	0.26795580110497236
HPRR4320217	0.2699724517906336
HPRR4340101	0.27671232876712326
HPRR4320043	0.28337874659400547
HPRR4320450	0.28416779431664413
HPRR4320377	0.28416779431664413
HPRR4320557	0.28416779431664413
HPRR4320098	0.28416779431664413
HPRR4340072	0.28609986504723345
HPRR4290959	0.289544235924933
HPRR4320635	0.289544235924933
HPRR4320676	0.289544235924933
HPRR4310028	0.2914438502673797
HPRR4340004	0.29333333333333333
HPRR4310002	0.29747675962815406
HPRR4310024	0.29894179894179895
HPRR4320533	0.29894179894179895
HPRR4320206	0.30039525691699603
HPRR4320238	0.30039525691699603
HPRR4290977	0.3010471204188482
HPRR4320012	0.3010471204188482
HPRR4320566	0.3010471204188482
HPRR4320319	0.3010471204188482
HPRR4320210	0.3046875
HPRR4340042	0.3046875
HPRR4320152	0.3130659767141009
HPRR4320297	0.31443298969072164
HPRR4320508	0.31443298969072164
HPRR4320501	0.32225063938618925
HPRR4320512	0.32225063938618925
HPRR4320622	0.3235668789808917
HPRR4320543	0.3252858958068615
HPRR4320144	0.3269961977186312
HPRR4320237	0.32869785082174463
HPRR4320429	0.32997481108312343
HPRR4320422	0.32997481108312343
HPRR4320294	0.3316708229426434
HPRR4320457	0.3316708229426434
HPRR4320706	0.3316708229426434
HPRR4320161	0.3316708229426434
HPRR4320507	0.3316708229426434
HPRR4320564	0.3316708229426434
HPRR4320090	0.33705080545229243
HPRR4320081	0.33705080545229243
HPRR3640011	0.33868974042027195
HPRR4320354	0.3399014778325123
HPRR4310008	0.3399014778325123
HPRR4340068	0.3415233415233415
HPRR4340071	0.34516523867809057
HPRR4320130	0.34676434676434675
HPRR4291010	0.34993924665856624
HPRR4320191	0.34993924665856624
HPRR4320215	0.3555018137847642
HPRR4320072	0.35705669481302776
HPRR4320199	0.3605769230769231
HPRR4320146	0.36081242532855434
HPRR4320375	0.36081242532855434
HPRR4320214	0.36081242532855434
HPRR4340048	0.36081242532855434
HPRR4340058	0.36623067776456597
HPRR4340028	0.3811764705882353
HPRR4320196	0.3826291079812207
HPRR4320611	0.38596491228070173
HPRR4310053	0.38694638694638694
HPRR4290892	0.38694638694638694
HPRR4340045	0.3879210220673635
HPRR4320026	0.3879210220673635
HPRR4320587	0.3884393063583815
HPRR4320589	0.3884393063583815
HPRR4320102	0.3884393063583815
HPRR4320471	0.38985005767012687
HPRR4320347	0.39265212399540755
HPRR4340080	0.39265212399540755
HPRR4320619	0.3977142857142857
HPRR4340081	0.39863325740318906
HPRR4320092	0.39863325740318906
HPRR4310038	0.4031710079275198
HPRR4320662	0.4031710079275198
HPRR4340078	0.40586245772266066
HPRR4320220	0.40586245772266066
HPRR4340083	0.40719910011248595
HPRR4320510	0.4124860646599777
HPRR4320084	0.4124860646599777
HPRR4290888	0.4124860646599777
HPRR4340091	0.4124860646599777
HPRR4340046	0.41333333333333333
HPRR4320390	0.41333333333333333
HPRR4320460	0.42337375964718854
HPRR4320342	0.42464246424642466
HPRR4320149	0.42669584245076586
HPRR4320654	0.42669584245076586
HPRR4320643	0.42669584245076586
HPRR4320222	0.4296619411123228
HPRR4320579	0.4316702819956616
HPRR4320083	0.4316702819956616
HPRR4340088	0.4316702819956616
HPRR4320628	0.43243243243243246
HPRR4320556	0.43243243243243246
HPRR4320242	0.4370290635091496
HPRR4291001	0.43776824034334766
HPRR4320033	0.43776824034334766
HPRR4320360	0.43897216274089934
HPRR4290942	0.44515441959531415
HPRR4320443	0.44750795334040294
HPRR4320667	0.4486772486772487
HPRR4320685	0.45147679324894513
HPRR4320407	0.45168067226890757
HPRR4320528	0.45168067226890757
HPRR4320243	0.45168067226890757
HPRR4320655	0.4546402502606882
HPRR4320213	0.4546402502606882
HPRR4290910	0.4546402502606882
HPRR4320064	0.4546402502606882
HPRR4320193	0.4553014553014553
HPRR4340031	0.4553014553014553
HPRR4320694	0.45708376421923474
HPRR4320524	0.45708376421923474
HPRR4320307	0.45708376421923474
HPRR4320652	0.46611909650924027
HPRR4320195	0.4687819856704197
HPRR4290943	0.4752275025278059
HPRR4320251	0.4752275025278059
HPRR4320325	0.4752275025278059
HPRR4290913	0.4752275025278059
HPRR4320163	0.4752275025278059
HPRR4310014	0.4788732394366197
HPRR4320379	0.4788732394366197
HPRR4320642	0.484
HPRR4320075	0.484
HPRR4340065	0.4846077457795432
HPRR4320311	0.4846077457795432
HPRR4320434	0.4846077457795432
HPRR2540430	0.4846077457795432
HPRR4320649	0.4846077457795432
HPRR4320310	0.486646884272997
HPRR4310019	0.486646884272997
HPRR4320099	0.48669950738916257
HPRR4340021	0.48669950738916257
HPRR4310007	0.48669950738916257
HPRR4320485	0.48770894788593905
HPRR4291034	0.4921875
HPRR4320409	0.4921875
HPRR4320275	0.4921875
HPRR4320704	0.49317738791423
HPRR4320370	0.4956268221574344
HPRR4320069	0.49660523763336567
HPRR4340057	0.4975798644724105
HPRR4290950	0.4985507246376812
HPRR4320355	0.5009633911368016
HPRR4320260	0.5019230769230769
HPRR4320532	0.502868068833652
HPRR4320358	0.502868068833652
HPRR4320371	0.502868068833652
HPRR4320365	0.502868068833652
HPRR4320315	0.5052430886558628
HPRR4320228	0.5112781954887218
HPRR4320561	0.5112781954887218
HPRR4340040	0.5112781954887218
HPRR4340066	0.5112781954887218
HPRR4340007	0.5112781954887218
HPRR4290940	0.5112781954887218
HPRR4340027	0.5112781954887218
HPRR4310020	0.5149812734082397
HPRR4320712	0.5158878504672897
HPRR4291040	0.5185185185185185
HPRR4290948	0.5185185185185185
HPRR4340053	0.5185185185185185
HPRR4291045	0.5185185185185185
HPRR4320363	0.5185185185185185
HPRR4320388	0.5185185185185185
HPRR4320451	0.5194085027726433
HPRR4320063	0.5215004574565416
HPRR4320186	0.5215004574565416
HPRR4320535	0.5215004574565416
HPRR4290925	0.5215004574565416
HPRR4290939	0.5215004574565416
HPRR4320488	0.5215004574565416
HPRR4320229	0.5218978102189781
HPRR4320250	0.5218978102189781
HPRR4320233	0.5227686703096539
HPRR4310011	0.530316742081448
HPRR4320618	0.5364536453645364
HPRR4320480	0.5372866127583109
HPRR4320708	0.544157002676182
HPRR4340036	0.5483584738243124
HPRR4291016	0.5483584738243124
HPRR4340067	0.5491585473870682
HPRR4320003	0.5499557913351016
HPRR4320285	0.5520282186948854
HPRR4340093	0.5548726953467954
HPRR4320573	0.5548726953467954
HPRR4320637	0.5551663747810858
HPRR4291026	0.5551663747810858
HPRR4320131	0.5559440559440559
HPRR4320061	0.5579773321708805
HPRR4320554	0.5587467362924282
HPRR4320572	0.5608108108108109
HPRR4320179	0.5608108108108109
HPRR4320531	0.5608108108108109
HPRR4320594	0.5608108108108109
HPRR4320425	0.5608108108108109
HPRR4320435	0.5608108108108109
HPRR4320076	0.5608108108108109
HPRR4340074	0.5608108108108109
HPRR4290929	0.5608108108108109
HPRR4320269	0.5608108108108109
HPRR4320338	0.5608108108108109
HPRR4320421	0.5608108108108109
HPRR4320546	0.5608108108108109
HPRR4320042	0.5608108108108109
HPRR4310037	0.5608108108108109
HPRR4320548	0.5608108108108109
HPRR4320538	0.5608108108108109
HPRR4320274	0.5608108108108109
HPRR4320046	0.5608108108108109
HPRR4320613	0.5608108108108109
HPRR4291033	0.5608108108108109
HPRR4320340	0.563973063973064
HPRR4320306	0.5644891122278057
HPRR4320374	0.5644891122278057
HPRR4340098	0.5644891122278057
HPRR4320567	0.5644891122278057
HPRR4290946	0.5647451963241437
HPRR4310068	0.5647451963241437
HPRR4320711	0.5666666666666667
HPRR4320404	0.5690653432588917
HPRR4320578	0.5690653432588917
HPRR4320249	0.5690653432588917
HPRR4320497	0.5690653432588917
HPRR4320312	0.5690653432588917
HPRR4320031	0.5697770437654831
HPRR4340035	0.5728395061728395
HPRR4310065	0.5735414954806902
HPRR4320636	0.5761047463175123
HPRR4320682	0.5761047463175123
HPRR4290965	0.5779591836734694
HPRR4340030	0.5834004834810637
HPRR4320234	0.5834004834810637
HPRR4320071	0.5834004834810637
HPRR4320357	0.5834004834810637
HPRR4290914	0.5834004834810637
HPRR4320168	0.5834004834810637
HPRR4290985	0.5834004834810637
HPRR4340023	0.5834004834810637
HPRR4320506	0.5897435897435898
HPRR4320620	0.5917065390749602
HPRR4290916	0.5917065390749602
HPRR4320461	0.5917065390749602
HPRR4290963	0.5923566878980892
HPRR4320705	0.5927099841521395
HPRR4340037	0.5927099841521395
HPRR4320070	0.5927099841521395
HPRR4320273	0.5935280189423836
HPRR4320006	0.5935280189423836
HPRR4320125	0.5935280189423836
HPRR4320406	0.5948072383949646
HPRR4291058	0.5954438334642577
HPRR4320225	0.596078431372549
HPRR4310018	0.596244131455399
HPRR4320051	0.596875
HPRR4320159	0.5975039001560063
HPRR4320394	0.5987558320373251
HPRR4320607	0.5987558320373251
HPRR4320591	0.6037151702786377
HPRR4320256	0.6066204772902233
HPRR4320666	0.6066204772902233
HPRR4320289	0.6103500761035008
HPRR4340059	0.6103500761035008
HPRR4340077	0.6103500761035008
HPRR4320709	0.6103500761035008
HPRR4320545	0.6103500761035008
HPRR4320333	0.6103500761035008
HPRR4340009	0.6103500761035008
HPRR4320113,HPRR4320116	0.6103500761035008
HPRR4310067	0.6119969627942293
HPRR4310056	0.6137566137566137
HPRR4320261	0.6137566137566137
HPRR4320219	0.6137566137566137
HPRR4320537	0.6138763197586727
HPRR4340055	0.6138763197586727
HPRR4290935	0.6144578313253012
HPRR4320204	0.6160781367392938
HPRR4290983	0.6166541635408852
HPRR4320473	0.6203288490284006
HPRR4320514	0.6229508196721312
HPRR4290915	0.6265775798069785
HPRR4290869	0.6271312083024463
HPRR4320500	0.6276831976313841
HPRR4320155	0.6283185840707964
HPRR4320330	0.6283185840707964
HPRR4320439	0.6283185840707964
HPRR4320281	0.6284032376747608
HPRR4320498	0.6284032376747608
HPRR4310044	0.6286549707602339
HPRR4290900	0.6286549707602339
HPRR4320160	0.6286549707602339
HPRR4320002	0.6286549707602339
