Protein	Q_Value
HPRR4040559	0.0
HPRR2390061	0.0
HPRR4030132	0.0
HPRR2360054	0.0
HPRR3730250	0.0
HPRR2551184	0.0
HPRR1950528	0.0
HPRR3830169	0.0
HPRR2760304	0.0
HPRR1951792	0.0
HPRR2930357	0.0
HPRR1450363	0.0
HPRR3790667	0.0
HPRR4180065	0.0
HPRR3760407	0.0
HPRR4160392	0.0
HPRR3760498	0.0
HPRR3760711	0.0
HPRR3020476	0.0
HPRR2250386	0.0
HPRR1840184	0.0
HPRR390019	0.0
HPRR1950515	0.0
HPRR3730192	0.0
HPRR4350028	0.0
HPRR2320220	0.0
HPRR4440366	0.0
HPRR140662	0.0
HPRR2550633	0.0
HPRR4110358	0.0
HPRR3760696	0.0
HPRR3950052	0.0
HPRR3720617	0.0
HPRR3730410	0.0
HPRR3790495	0.0
HPRR4030012	0.0
HPRR4160447	0.0
HPRR3780090	0.0
HPRR3890842	0.0
HPRR2210058	0.0
HPRR2440464	0.0
HPRR2540567	0.0
HPRR1710003	0.0
HPRR3970058	0.0
HPRR3730314	0.0
HPRR3760434	0.0
HPRR233074	0.0
HPRR4520046	0.0
HPRR2050226	0.0
HPRR2510306	0.0
HPRR2110056	0.0
HPRR2250382	0.0
HPRR260088	0.0
HPRR3950112	0.0
HPRR4000204	0.0
HPRR2110442	0.0
HPRR1850008	0.0
HPRR370244	0.0
HPRR680239	0.0
HPRR4000237	0.0
HPRR3730022	0.0
HPRR4470196	0.0
HPRR4160302	0.0
HPRR4290976	0.0
HPRR2700179	0.0
HPRR1450073	0.0
HPRR300183	0.0
HPRR3830287	0.0
HPRR3770043	0.0
HPRR4470205	0.0
HPRR1370013	0.0
HPRR3690184	0.0
HPRR3730168	0.0
HPRR2970116	0.0
HPRR1951583	0.0
HPRR1950229	0.0
HPRR3920052	0.0
HPRR1951645	0.0
HPRR280079	0.0
HPRR500030	0.0
HPRR4110213	0.0
HPRR4290148	0.0
HPRR4110123	0.0
HPRR340181	0.0
HPRR1450319	0.0
HPRR4030471	0.0
HPRR330224	0.0
HPRR4050190	0.0
HPRR3730453	0.0
HPRR4440122	0.0
HPRR2310049	0.0
HPRR2810254	0.0
HPRR1951865	0.0
HPRR3720166	0.0
HPRR4220263	0.0
HPRR2210116	0.0
HPRR231541	0.0
HPRR4420246	0.0
HPRR2550573	0.0
HPRR2550550	0.0
HPRR1010001	0.0
HPRR3760527	0.0
HPRR4190113	0.0
HPRR540010	0.0
HPRR2620016	0.0
HPRR3760365	0.0
HPRR2760180	0.0
HPRR330275	0.0
HPRR3890141	0.0
HPRR4060165	0.0
HPRR2550362	0.0
HPRR4160788	0.0
HPRR2440154	0.0
HPRR3880239	0.0
HPRR4240053	0.0
HPRR4530049	0.0
HPRR4030303	0.0
HPRR4160683	0.0
HPRR1951263	0.0
HPRR3790889	0.0
HPRR2640146	0.0
HPRR3420055	0.0
HPRR2500196	0.0
HPRR231837	0.0
HPRR1310038	0.0
HPRR280003	0.0
HPRR1450215	0.0
HPRR2540609	0.0
HPRR4030441	0.0
HPRR2010050	0.0
HPRR231756	0.0
HPRR3760883	0.0
HPRR3760446	0.0
HPRR4340107	0.0
HPRR1950075	0.0
HPRR2760146	0.0
HPRR4350017	0.0
HPRR4030352	0.0
HPRR2110077	0.0
HPRR2810004	0.0
HPRR4280057	0.0
HPRR1450675	0.0
HPRR4350071	0.0
HPRR2200011	0.0
HPRR2750112	0.0
HPRR4190087	0.0
HPRR2551324	0.0
HPRR3761220	0.0
HPRR3720421	0.0
HPRR4000109	0.0
HPRR3890095	0.0
HPRR4110252	0.0
HPRR640048	0.0
HPRR280081	0.0
HPRR4430109	0.0
HPRR4320282	0.0
HPRR2260008	0.0
HPRR3920089	0.0
HPRR2890041	0.0
HPRR4390367	0.0
HPRR4420016	0.0
HPRR4320428	0.0
HPRR2440760	0.0
HPRR4280132	0.0
HPRR1440139	0.0
HPRR3761047	0.0
HPRR1470130	0.0
HPRR4030092	0.0
HPRR1410063	0.0
HPRR2390049	0.0
HPRR3730312	0.0
HPRR2470377	0.0
HPRR2440405	0.0
HPRR2540222	0.0
HPRR3950025	0.0
HPRR4190190	0.0
HPRR4320381	0.0
HPRR3970041	0.0
HPRR1370116	0.0
HPRR4030335	0.0
HPRR4310047	0.0
HPRR4060158	0.0
HPRR4470317	0.0
HPRR4350010	0.0
HPRR2551682	0.0
HPRR4190550	0.0
HPRR3670067	0.0
HPRR4120086	0.0
HPRR290033	0.0
HPRR2700178	0.0
HPRR2300033	0.0
HPRR4320491	0.0
HPRR3760436	0.0
HPRR2640051	0.0
HPRR4320393	0.0
HPRR3730589	0.0
HPRR4080136	0.0
HPRR3940080	0.0
HPRR4320317	0.011560693641618497
HPRR4290343	0.011560693641618497
HPRR3730415	0.011560693641618497
HPRR3890570	0.011560693641618497
HPRR4420307	0.011560693641618497
HPRR3730429	0.016713091922005572
HPRR2441086	0.016713091922005572
HPRR1951653	0.016713091922005572
HPRR4320403	0.016713091922005572
HPRR4291057	0.016713091922005572
HPRR4320299	0.016713091922005572
HPRR4320399	0.016713091922005572
HPRR4320660	0.016713091922005572
HPRR3830237	0.016713091922005572
HPRR3330016	0.016713091922005572
HPRR4340104	0.016713091922005572
HPRR4320680	0.016713091922005572
HPRR4320127	0.03287671232876712
HPRR2540430	0.03287671232876712
HPRR4320525	0.03287671232876712
HPRR4320047	0.03804347826086957
HPRR4320185	0.03804347826086957
HPRR4291008	0.04851752021563342
HPRR4320441	0.05361930294906166
HPRR2540435	0.058666666666666666
HPRR4320036	0.0633245382585752
HPRR4320632	0.0633245382585752
HPRR4320323	0.0633245382585752
HPRR4320165	0.06806282722513089
HPRR4320223	0.06806282722513089
HPRR4320247	0.07272727272727272
HPRR4320188	0.07272727272727272
HPRR4320173	0.07692307692307693
HPRR4320703	0.07692307692307693
HPRR4350072	0.07692307692307693
HPRR4320045	0.07692307692307693
HPRR4320286	0.08163265306122448
HPRR4320468	0.08564231738035265
HPRR4320322	0.08564231738035265
HPRR4320304	0.08564231738035265
HPRR4320074	0.08564231738035265
HPRR4320586	0.095
HPRR3450023	0.10837438423645321
HPRR4320009	0.10837438423645321
HPRR4340087	0.10837438423645321
HPRR4320086	0.11274509803921569
HPRR4320133	0.11566265060240964
HPRR4320638	0.11566265060240964
HPRR4320657	0.11566265060240964
HPRR4310027	0.11566265060240964
HPRR4320505	0.11566265060240964
HPRR4340044	0.11566265060240964
HPRR4320302	0.12322274881516587
HPRR4320521	0.12322274881516587
HPRR4320157	0.12322274881516587
HPRR4320035	0.12322274881516587
HPRR4320550	0.12322274881516587
HPRR4340089	0.12735849056603774
HPRR4320481	0.1358313817330211
HPRR4320174	0.14814814814814814
HPRR4320513	0.14814814814814814
HPRR2490019	0.15632183908045977
HPRR4320391	0.1643835616438356
HPRR4320359	0.20044543429844097
HPRR4320257	0.20044543429844097
HPRR4340038	0.2026431718061674
HPRR4340092	0.2026431718061674
HPRR4340019	0.2026431718061674
HPRR4320184	0.2026431718061674
HPRR4290954	0.2096069868995633
HPRR1952070	0.2096069868995633
HPRR4320255	0.22795698924731184
HPRR4320592	0.22795698924731184
HPRR4320263	0.24203821656050956
HPRR4320091	0.24203821656050956
HPRR4320085	0.259958071278826
HPRR4320577	0.2630480167014614
HPRR4320536	0.2661122661122661
HPRR4320103	0.26804123711340205
HPRR4290886	0.26804123711340205
HPRR4320313	0.26804123711340205
HPRR4320397	0.2693877551020408
HPRR4340017	0.2693877551020408
HPRR4320400	0.2693877551020408
HPRR4340012	0.2693877551020408
HPRR4320287	0.27419354838709675
HPRR4320277	0.27419354838709675
HPRR4291054	0.27419354838709675
HPRR4320053	0.27419354838709675
HPRR4340064	0.276
HPRR4320341	0.276
HPRR3760825	0.276
HPRR4320291	0.2845849802371542
HPRR4310055	0.2845849802371542
HPRR4320119	0.2845849802371542
HPRR4340034	0.296875
HPRR4320474	0.296875
HPRR4320495	0.3044315992292871
HPRR4320316	0.3044315992292871
HPRR4290874	0.3044315992292871
HPRR4320467	0.3044315992292871
HPRR4320411	0.31679389312977096
HPRR232666	0.3181818181818182
HPRR4320606	0.3181818181818182
HPRR4320008	0.3181818181818182
HPRR4320653	0.32015065913371
HPRR4320350	0.32015065913371
HPRR4320112	0.3227016885553471
HPRR4320378	0.3271375464684015
HPRR4320137	0.3271375464684015
HPRR4320518	0.3271375464684015
HPRR4320066	0.3284132841328413
HPRR4320295	0.3284132841328413
HPRR4320029	0.3284132841328413
HPRR4320433	0.336996336996337
HPRR4320100	0.33756805807622503
HPRR4320279	0.33756805807622503
HPRR4320527	0.33756805807622503
HPRR4320544	0.33756805807622503
HPRR4340102	0.3399638336347197
HPRR4320230	0.34470377019748655
HPRR4340079	0.34470377019748655
HPRR4320217	0.3470483005366726
HPRR4340101	0.3552397868561279
HPRR4320043	0.36331569664902996
HPRR4320450	0.36363636363636365
HPRR4320377	0.36363636363636365
HPRR4320557	0.36363636363636365
HPRR4320098	0.36363636363636365
HPRR4340072	0.36585365853658536
HPRR4290959	0.3696027633851468
HPRR4320635	0.3696027633851468
HPRR4320676	0.3696027633851468
HPRR4310028	0.3717728055077453
HPRR4340004	0.3732876712328767
HPRR4320058	0.3732876712328767
HPRR4310002	0.3781942078364566
HPRR4310024	0.37966101694915255
HPRR4320533	0.37966101694915255
HPRR4320206	0.3811129848229342
HPRR4320238	0.3811129848229342
HPRR4290977	0.38127090301003347
HPRR4320012	0.38127090301003347
HPRR4320566	0.38127090301003347
HPRR4320319	0.38127090301003347
HPRR4320210	0.3853820598006645
HPRR4340042	0.3853820598006645
HPRR4320152	0.3953871499176277
HPRR4320297	0.39672131147540984
HPRR4320508	0.39672131147540984
HPRR4320501	0.40584415584415584
HPRR4320512	0.40584415584415584
HPRR4320622	0.407108239095315
HPRR1951788	0.407108239095315
HPRR4320543	0.40901771336553944
HPRR4320144	0.41091492776886035
HPRR4320430	0.41214057507987223
HPRR4320237	0.41214057507987223
HPRR4320429	0.4133545310015898
HPRR4320422	0.4133545310015898
HPRR4320294	0.41444270015698587
HPRR4320457	0.41444270015698587
HPRR4320706	0.41444270015698587
HPRR4320161	0.41444270015698587
HPRR4320507	0.41444270015698587
HPRR4320564	0.41444270015698587
HPRR4320090	0.4205607476635514
HPRR4320081	0.4205607476635514
HPRR3640011	0.422360248447205
HPRR4320354	0.4234930448222566
HPRR4310008	0.4234930448222566
HPRR4340068	0.4252696456086287
HPRR4340071	0.4294478527607362
HPRR4320130	0.43119266055045874
HPRR4291010	0.43465045592705165
HPRR4320191	0.43465045592705165
HPRR4320215	0.43872919818456885
HPRR4320072	0.4397590361445783
HPRR4340027	0.4397590361445783
HPRR4320199	0.44345238095238093
HPRR4320146	0.44345238095238093
HPRR4320375	0.44345238095238093
HPRR4320214	0.44345238095238093
HPRR4340048	0.44345238095238093
HPRR4340058	0.44970414201183434
HPRR4340028	0.46715328467153283
HPRR4320196	0.46870451237263466
HPRR4320611	0.47467438494934877
HPRR4310053	0.4755043227665706
HPRR4290892	0.4755043227665706
HPRR4340045	0.4763271162123386
HPRR4320026	0.4763271162123386
HPRR4320587	0.4764621968616263
HPRR4320589	0.4764621968616263
HPRR4320102	0.4764621968616263
HPRR4320471	0.4779516358463727
HPRR4320347	0.4809052333804809
HPRR4340080	0.4809052333804809
HPRR4320619	0.4866385372714487
HPRR4340081	0.48739495798319327
HPRR4320092	0.48739495798319327
HPRR4310038	0.49235048678720444
HPRR4320662	0.49235048678720444
HPRR4340078	0.4951590594744122
HPRR4320220	0.4951590594744122
HPRR4340083	0.496551724137931
HPRR4320510	0.5020463847203275
HPRR4320084	0.5020463847203275
HPRR4290888	0.5020463847203275
HPRR4340091	0.5020463847203275
HPRR4340046	0.5027173913043478
HPRR4320390	0.5027173913043478
HPRR4320460	0.5134408602150538
HPRR4320342	0.5134408602150538
HPRR4320149	0.5153538050734312
HPRR4320654	0.5153538050734312
HPRR4320643	0.5153538050734312
HPRR4320222	0.5186170212765957
HPRR4320579	0.5204755614266843
HPRR4320083	0.5204755614266843
HPRR4340088	0.5204755614266843
HPRR4320628	0.5210526315789473
HPRR4320556	0.5210526315789473
HPRR4320242	0.5261780104712042
HPRR4291001	0.5267275097783573
HPRR4320033	0.5267275097783573
HPRR4320360	0.5279583875162549
HPRR4290942	0.5348837209302325
HPRR230870	0.5360824742268041
HPRR4320443	0.5372750642673522
HPRR4320667	0.5384615384615384
HPRR4320685	0.5412960609911055
HPRR4320407	0.5412960609911055
HPRR4320528	0.5412960609911055
HPRR4320243	0.5412960609911055
HPRR4320655	0.5422446406052963
HPRR4320213	0.5422446406052963
HPRR4290910	0.5422446406052963
HPRR4320064	0.5422446406052963
HPRR4320193	0.542713567839196
HPRR4340031	0.542713567839196
HPRR4320694	0.5443196004993758
HPRR4320524	0.5443196004993758
HPRR4320307	0.5443196004993758
HPRR4320652	0.5544554455445545
HPRR4320195	0.5573366214549939
HPRR4290943	0.5637910085054678
HPRR2390048	0.5637910085054678
HPRR4320251	0.5637910085054678
HPRR4320325	0.5637910085054678
HPRR4290913	0.5637910085054678
HPRR4320163	0.5637910085054678
HPRR4310014	0.5676328502415459
HPRR4320379	0.5676328502415459
HPRR4320642	0.5714285714285714
HPRR4320075	0.5714285714285714
HPRR4340065	0.5721096543504172
HPRR4320311	0.5721096543504172
HPRR4320434	0.5721096543504172
HPRR4320649	0.5721096543504172
HPRR4320310	0.5737898465171193
HPRR4310019	0.5737898465171193
HPRR4320099	0.5737898465171193
HPRR4340021	0.5737898465171193
HPRR4310007	0.5737898465171193
HPRR4320485	0.574793875147232
HPRR4291034	0.5794392523364486
HPRR4320409	0.5794392523364486
HPRR4320275	0.5794392523364486
HPRR4320704	0.5804195804195804
HPRR4320370	0.5830429732868757
HPRR4320069	0.5840092699884125
HPRR4340057	0.584971098265896
HPRR4290950	0.5859284890426759
HPRR4320355	0.5885057471264368
HPRR4320260	0.5894495412844036
HPRR4320358	0.5906499429874572
HPRR4320371	0.5906499429874572
HPRR4320365	0.5906499429874572
HPRR4320315	0.5931818181818181
HPRR4320228	0.5995525727069351
HPRR4320500	0.5995525727069351
HPRR4320561	0.5995525727069351
HPRR4340040	0.5995525727069351
HPRR4340066	0.5995525727069351
HPRR4340007	0.5995525727069351
HPRR4290940	0.5995525727069351
HPRR4310020	0.6035634743875279
HPRR4320712	0.6044444444444445
HPRR4291040	0.6065934065934065
HPRR4290948	0.6065934065934065
HPRR4340053	0.6065934065934065
HPRR4291045	0.6065934065934065
HPRR4320363	0.6065934065934065
HPRR4320388	0.6065934065934065
HPRR4320451	0.6118918918918919
HPRR4220485	0.6118918918918919
HPRR4320063	0.6118918918918919
HPRR4320186	0.6118918918918919
HPRR4320535	0.6118918918918919
HPRR4290925	0.6118918918918919
HPRR4290939	0.6118918918918919
HPRR4320488	0.6118918918918919
HPRR4320229	0.6120689655172413
HPRR4320250	0.6120689655172413
HPRR4320233	0.6129032258064516
HPRR4310011	0.6196581196581197
HPRR4320618	0.6248671625929861
HPRR4320480	0.6256627783669141
HPRR4460007	0.6293558606124604
HPRR4320708	0.6330178759200841
HPRR4340036	0.6374085684430512
HPRR4291016	0.6374085684430512
HPRR4340067	0.6381647549530761
HPRR4320003	0.6389177939646202
HPRR4320285	0.6404145077720207
HPRR4320154	0.6404145077720207
HPRR4340093	0.643298969072165
HPRR4320573	0.643298969072165
HPRR4320637	0.6433710174717369
HPRR4291026	0.6433710174717369
HPRR4320131	0.6441025641025641
HPRR4320061	0.6462167689161554
HPRR4320554	0.6468842729970327
HPRR3880146	0.6468842729970327
HPRR4320572	0.6468842729970327
HPRR4320179	0.6468842729970327
HPRR4320531	0.6468842729970327
HPRR4320594	0.6468842729970327
HPRR4320425	0.6468842729970327
HPRR4320435	0.6468842729970327
HPRR4320076	0.6468842729970327
HPRR4290929	0.6468842729970327
HPRR4320269	0.6468842729970327
HPRR4320338	0.6468842729970327
HPRR4320421	0.6468842729970327
HPRR4320546	0.6468842729970327
HPRR4320042	0.6468842729970327
HPRR4310037	0.6468842729970327
HPRR4320548	0.6468842729970327
HPRR4320538	0.6468842729970327
HPRR4320274	0.6468842729970327
HPRR4320046	0.6468842729970327
HPRR4320613	0.6468842729970327
HPRR4291033	0.6468842729970327
HPRR4320340	0.6502463054187192
HPRR4320306	0.6503428011753183
HPRR4320374	0.6503428011753183
HPRR4340098	0.6503428011753183
HPRR4320567	0.6503428011753183
HPRR4290946	0.650390625
HPRR4310068	0.650390625
HPRR4320711	0.6523855890944499
HPRR4320404	0.6544401544401545
HPRR4320578	0.6544401544401545
HPRR4320249	0.6544401544401545
HPRR4320497	0.6544401544401545
HPRR4320312	0.6544401544401545
HPRR4320031	0.6551059730250481
HPRR4340035	0.6583493282149712
HPRR4310065	0.6590038314176245
HPRR4320636	0.661582459485224
HPRR4320682	0.661582459485224
HPRR4290965	0.6622264509990485
HPRR4340030	0.6672914714151827
HPRR4320234	0.6672914714151827
HPRR4320071	0.6672914714151827
HPRR4320357	0.6672914714151827
HPRR4290914	0.6672914714151827
HPRR4320168	0.6672914714151827
HPRR4290985	0.6672914714151827
HPRR4340023	0.6672914714151827
HPRR4320506	0.6741154562383612
HPRR4320620	0.6759259259259259
HPRR4290916	0.6759259259259259
HPRR4320461	0.6759259259259259
HPRR4290963	0.6765249537892791
HPRR4320705	0.6770929162833487
HPRR4340037	0.6770929162833487
HPRR4320070	0.6770929162833487
HPRR4320273	0.6776556776556777
HPRR4320006	0.6776556776556777
HPRR4320125	0.6776556776556777
HPRR4320406	0.6794520547945205
HPRR4291058	0.6800364630811303
HPRR4320225	0.6805807622504537
HPRR4310018	0.6805807622504537
HPRR4320489	0.6805807622504537
HPRR4320051	0.6811594202898551
HPRR4320159	0.6817359855334539
HPRR4320394	0.6828828828828829
HPRR4320607	0.6828828828828829
HPRR4320427	0.6869955156950672
HPRR4320591	0.6875559534467324
HPRR2390053	0.6904549509366636
HPRR4320256	0.691006233303651
HPRR4320666	0.6915555555555556
HPRR4320289	0.6947368421052632
HPRR4340059	0.6947368421052632
HPRR4340077	0.6947368421052632
HPRR4320709	0.6947368421052632
HPRR4320545	0.6947368421052632
HPRR4320333	0.6947368421052632
HPRR4340009	0.6947368421052632
HPRR4320113	0.6947368421052632
HPRR4310067	0.6964129483814523
HPRR4310056	0.6979166666666666
HPRR4320261	0.6979166666666666
HPRR4320219	0.6979166666666666
HPRR4320537	0.6979166666666666
HPRR4340055	0.6979166666666666
HPRR4290935	0.6984402079722704
HPRR4320204	0.698961937716263
HPRR4290983	0.6994818652849741
HPRR4320473	0.70335339638865
HPRR4320514	0.7060839760068551
HPRR4290915	0.7083333333333334
HPRR4290869	0.7083333333333334
HPRR4320155	0.7083333333333334
HPRR4320330	0.7083333333333334
HPRR4320439	0.7083333333333334
HPRR4320281	0.7083333333333334
HPRR4320498	0.7083333333333334
HPRR4310044	0.7083333333333334
HPRR4290900	0.7083333333333334
HPRR4320160	0.7083333333333334
HPRR4320002	0.7083333333333334
HPRR4320424	0.7083333333333334
HPRR3071109	0.7083333333333334
HPRR4340096	0.7083333333333334
HPRR4290883	0.7083333333333334
HPRR4320418	0.7083333333333334
HPRR4310004	0.7083333333333334
HPRR4320336	0.7083333333333334
HPRR4320166	0.7083333333333334
HPRR4320211	0.7083333333333334
HPRR4320309	0.7093023255813954
HPRR4320187	0.7093023255813954
HPRR4320517	0.7123966942148761
HPRR4320540	0.7123966942148761
HPRR4290967	0.7192118226600985
HPRR4320014	0.7233009708737864
HPRR4340095	0.7233009708737864
HPRR4310034	0.7233009708737864
HPRR4310001	0.7233009708737864
HPRR4320209	0.7233009708737864
HPRR4291018	0.7233009708737864
HPRR4291013	0.7233009708737864
HPRR4320523	0.7233009708737864
HPRR4291044	0.7233009708737864
HPRR4320021	0.7246376811594203
HPRR4320114	0.7246376811594203
HPRR4320469	0.7246376811594203
HPRR4320458	0.7248
HPRR4291020	0.7248
HPRR4320057	0.7248
HPRR4320504	0.7248
HPRR4320452	0.7248
HPRR4291047	0.7252396166134185
HPRR4320156	0.7256778309409888
HPRR4320227	0.7261146496815286
HPRR4320019	0.726984126984127
HPRR4291037	0.726984126984127
HPRR4320303	0.728424386381631
HPRR4320024	0.7292817679558011
HPRR4290990	0.7292817679558011
HPRR4320308	0.7301337529504327
HPRR4320344	0.7301337529504327
HPRR4310064	0.7309803921568627
HPRR4320665	0.7309803921568627
HPRR4320386	0.7328125
HPRR4320519	0.7328125
HPRR4320142	0.7336448598130841
HPRR4310016	0.7336448598130841
HPRR4290968	0.7340590979782271
HPRR4450234	0.7341576506955177
HPRR4310015	0.7341576506955177
HPRR4320203	0.7341576506955177
HPRR4320664	0.7341576506955177
HPRR4320332	0.7341576506955177
HPRR4320190	0.7345679012345679
HPRR4320437	0.7349768875192604
HPRR4340006	0.7367613200306984
HPRR4320553	0.7367613200306984
HPRR3520015	0.7371647509578544
HPRR4291053	0.738367658276125
HPRR4340062	0.738367658276125
HPRR4290995	0.738367658276125
HPRR4320693	0.7401215805471124
HPRR4290979	0.7401215805471124
HPRR4320410	0.740909090909091
HPRR4291038	0.740909090909091
HPRR4320369	0.7441509433962264
HPRR4320362	0.7468069120961683
HPRR4290996	0.7468069120961683
HPRR4320240	0.7475655430711611
HPRR4320182	0.7475655430711611
HPRR4320675	0.7481481481481481
HPRR4310010	0.7481481481481481
HPRR4320576	0.7481481481481481
HPRR4290887	0.7481481481481481
HPRR4320442	0.7481481481481481
HPRR4320117	0.7481481481481481
HPRR4340111	0.7481481481481481
HPRR4310017	0.7481481481481481
HPRR4291049	0.7481481481481481
HPRR4320700	0.7483394833948339
HPRR4320038	0.7483394833948339
HPRR4290875	0.7483394833948339
