Protein	Q_Value
HPRR4320399	0.24669603524229075
HPRR4320127	0.24945295404814005
HPRR4320322	0.24945295404814005
HPRR4320036	0.25272331154684097
HPRR4310026	0.2591792656587473
HPRR4320138	0.26180257510729615
HPRR4320683	0.26382978723404255
HPRR4320195	0.26382978723404255
HPRR4340066	0.26382978723404255
HPRR4320329	0.2669491525423729
HPRR4320172	0.2736842105263158
HPRR4320706	0.27385892116182575
HPRR4160392	0.27385892116182575
HPRR4320206	0.27385892116182575
HPRR4320277	0.27385892116182575
HPRR4320359	0.27385892116182575
HPRR4310055	0.27385892116182575
HPRR3880239	0.2768595041322314
HPRR4320524	0.28336755646817247
HPRR4320654	0.2897959183673469
HPRR4320086	0.2931726907630522
HPRR4340057	0.2931726907630522
HPRR3450023	0.2931726907630522
HPRR4290900	0.2931726907630522
HPRR4320184	0.2931726907630522
HPRR4320270	0.2931726907630522
HPRR4291000	0.3055555555555556
HPRR4320022	0.3055555555555556
HPRR4320620	0.31496062992125984
HPRR4320661	0.3176470588235294
HPRR4340071	0.3235867446393762
HPRR4310019	0.33204633204633205
HPRR4320103	0.33204633204633205
HPRR4340070	0.3403441682600382
HPRR4050590	0.3403441682600382
HPRR4320354	0.34220532319391633
HPRR4320254	0.34220532319391633
HPRR4320319	0.3440453686200378
HPRR4310028	0.3440453686200378
HPRR4290886	0.3465160075329567
HPRR4290948	0.34831460674157305
HPRR4320536	0.35074626865671643
HPRR4320102	0.3525046382189239
HPRR4320026	0.3525046382189239
HPRR4340013	0.35793357933579334
HPRR4320293	0.363302752293578
HPRR4310029	0.36363636363636365
HPRR4320571	0.36363636363636365
HPRR4320471	0.36363636363636365
HPRR4340108,HPRR4340109,HPRR4340110	0.37184115523465705
HPRR4320403	0.38146167557932265
HPRR4320237	0.38146167557932265
HPRR4320358	0.3836589698046181
HPRR4320561	0.3858407079646018
HPRR4160302	0.3880070546737213
HPRR3830169	0.39015817223198596
HPRR4320272	0.3916083916083916
HPRR4320384	0.3916083916083916
HPRR4320556	0.3958333333333333
HPRR4340086	0.3958333333333333
HPRR4420088	0.39655172413793105
HPRR4290979	0.39655172413793105
HPRR4320431	0.39655172413793105
HPRR4340027	0.39862542955326463
HPRR4310048	0.3986371379897785
HPRR4320137	0.3986371379897785
HPRR4320284	0.3986371379897785
HPRR4320638	0.3986371379897785
HPRR3870078	0.4033898305084746
HPRR3730453	0.40404040404040403
HPRR4320377	0.40404040404040403
HPRR4320411	0.40404040404040403
HPRR4320676	0.411371237458194
HPRR4320073	0.4152823920265781
HPRR4320467	0.4152823920265781
HPRR4320527	0.4163934426229508
HPRR4190550	0.4163934426229508
HPRR4320463	0.4163934426229508
HPRR4320531	0.4163934426229508
HPRR4320052	0.4163934426229508
HPRR4320466	0.4163934426229508
HPRR4320518	0.42088091353996737
HPRR4040278	0.42276422764227645
HPRR4290942	0.4251207729468599
HPRR4320146	0.4251207729468599
HPRR4340072	0.4251207729468599
HPRR3730314	0.42696629213483145
HPRR3720421	0.430622009569378
HPRR4320376	0.430622009569378
HPRR4320569	0.43492063492063493
HPRR4320201	0.43601895734597157
HPRR4320311	0.43601895734597157
HPRR4320497	0.4377952755905512
HPRR4320177	0.44036697247706424
HPRR4320068	0.44036697247706424
HPRR4290954	0.44036697247706424
HPRR4320168	0.44036697247706424
HPRR4000109	0.44036697247706424
HPRR4290965	0.44036697247706424
HPRR4290983	0.44036697247706424
HPRR4340048	0.44036697247706424
HPRR4320350	0.44036697247706424
HPRR4290988	0.44036697247706424
HPRR4340096	0.44036697247706424
HPRR232684	0.44036697247706424
HPRR4340017	0.44376899696048633
HPRR4320094	0.44376899696048633
HPRR4320239	0.44545454545454544
HPRR4320568	0.4494720965309201
HPRR4320058,HPRR4320059	0.4550898203592814
HPRR4320318	0.4550898203592814
HPRR4320434	0.4562962962962963
HPRR4320564	0.4562962962962963
HPRR4320341	0.4562962962962963
HPRR4320555	0.4562962962962963
HPRR4320587	0.4562962962962963
HPRR4320234	0.46244477172312226
HPRR4340065	0.4662756598240469
HPRR4340019	0.46647230320699706
HPRR4291018	0.46647230320699706
HPRR4320342	0.46647230320699706
HPRR4340067	0.4702467343976778
HPRR4290891	0.47619047619047616
HPRR4320100	0.4813753581661891
HPRR4320092	0.4813753581661891
HPRR4320435	0.48158640226628896
HPRR4340034	0.48158640226628896
HPRR4320275	0.48158640226628896
HPRR4320279	0.48158640226628896
HPRR4320698	0.48158640226628896
HPRR4320391	0.48158640226628896
HPRR4320208	0.4830508474576271
HPRR4291021	0.4838255977496484
HPRR4320374	0.4838255977496484
HPRR3760142	0.48951048951048953
HPRR4320499	0.4951321279554937
HPRR4320368	0.49653259361997226
HPRR4350081	0.4979253112033195
HPRR4320062	0.4993103448275862
HPRR4340088	0.50480109739369
HPRR4420246	0.5068119891008175
HPRR4320412	0.5068119891008175
HPRR4320474	0.5158730158730159
HPRR3120119,HPRR4500051	0.5158730158730159
HPRR3760407	0.5158730158730159
HPRR4320496	0.5158730158730159
HPRR4291060	0.5158730158730159
HPRR4320213	0.5158730158730159
HPRR4320712	0.5158730158730159
HPRR4320325	0.5158730158730159
HPRR4320363	0.5158730158730159
HPRR4340073	0.5158730158730159
HPRR4320421	0.5158730158730159
HPRR4320128	0.5158730158730159
HPRR4320520	0.5158730158730159
HPRR4340037	0.5203679369250985
HPRR4290977	0.5203679369250985
HPRR4320381	0.5228758169934641
HPRR4291051	0.5228758169934641
HPRR4320457	0.5241199478487614
HPRR4340010	0.5264516129032258
HPRR4310002	0.5264516129032258
HPRR4340004	0.5264516129032258
HPRR4320074	0.5264516129032258
HPRR4060158	0.5264516129032258
HPRR4320338	0.5288831835686778
HPRR3730146	0.5288831835686778
HPRR4320260	0.5343511450381679
HPRR4320247	0.5343511450381679
HPRR4320512	0.5348542458808618
HPRR4320671	0.5348542458808618
HPRR4320148	0.5353535353535354
HPRR4320481	0.5353535353535354
HPRR3730429	0.5354919053549191
HPRR4320560	0.5354919053549191
HPRR3760498	0.5354919053549191
HPRR4320703	0.5354919053549191
HPRR4320397	0.5354919053549191
HPRR4320112	0.5354919053549191
HPRR4320218	0.5354919053549191
HPRR4340074	0.5354919053549191
HPRR4310037	0.5387453874538746
HPRR4320009	0.5387453874538746
HPRR4320144	0.5387453874538746
HPRR4291035	0.5387453874538746
HPRR4320603	0.5387453874538746
HPRR4320472	0.5410036719706243
HPRR4320082	0.5439024390243903
HPRR4320436	0.5467800729040098
HPRR4320242	0.5478787878787879
HPRR4110358	0.5500603136308806
HPRR4320523	0.5504807692307693
HPRR4320660	0.5504807692307693
HPRR4320649	0.5515587529976019
HPRR4310038	0.5543608124253285
HPRR4340076	0.5596221959858324
HPRR4320507	0.5596221959858324
HPRR4320608	0.5596221959858324
HPRR4320428	0.5596221959858324
HPRR4291027	0.5596221959858324
HPRR4320141	0.5620608899297423
HPRR4320170	0.5620608899297423
HPRR4320119	0.5620608899297423
HPRR4320606	0.5620608899297423
HPRR4320228	0.5634458672875436
HPRR4320163	0.5634458672875436
HPRR4320651	0.5634458672875436
HPRR4320711	0.5661252900232019
HPRR4050552	0.5687861271676301
HPRR4320390	0.5697808535178778
HPRR4320204	0.5724137931034483
HPRR4320669	0.5782857142857143
HPRR4320633	0.5808656036446469
HPRR4320126	0.5818181818181818
HPRR4290882	0.5827664399092971
HPRR4320692	0.5853107344632769
HPRR4290929	0.5854748603351956
HPRR4320054	0.5854748603351956
HPRR4320628	0.5854748603351956
HPRR4320492	0.5854748603351956
HPRR4320636	0.5854748603351956
HPRR4320594	0.5854748603351956
HPRR4030335	0.5863991081382386
HPRR4320070	0.5898004434589801
HPRR4320702	0.5907079646017699
HPRR4320123	0.5931642778390298
HPRR4320199	0.594059405940594
HPRR4290926	0.5980284775465499
HPRR4320157	0.5989071038251366
HPRR4340098	0.6006458557588805
HPRR4320543	0.6006458557588805
HPRR4320087	0.6006458557588805
HPRR4320685	0.6006458557588805
HPRR4310003	0.6006458557588805
HPRR4320110	0.6006458557588805
HPRR4110213	0.6006458557588805
HPRR3720402	0.6006458557588805
HPRR4320084	0.6006458557588805
HPRR4530049	0.6045016077170418
HPRR4320668	0.6068376068376068
HPRR4340091	0.6076759061833689
HPRR3730168	0.6085106382978723
HPRR4310040	0.6086956521739131
HPRR4320584	0.6109936575052854
HPRR4320332	0.6118143459915611
HPRR4290914	0.6171548117154811
HPRR4320155	0.6171548117154811
HPRR4320051	0.6171548117154811
HPRR4320291	0.6174636174636174
HPRR4320409	0.6174636174636174
HPRR4320420	0.6174636174636174
HPRR4320125	0.6182572614107884
HPRR4340032	0.6185567010309279
HPRR4320468	0.6185567010309279
HPRR4290943	0.6185567010309279
HPRR4320149	0.6185567010309279
HPRR4440366	0.6194871794871795
HPRR4320380	0.6194871794871795
HPRR4320018	0.621676891615542
HPRR4320365	0.6224489795918368
HPRR4320160	0.6253807106598985
HPRR4320191	0.6253807106598985
HPRR4320387	0.6275303643724697
HPRR4320618	0.6288557213930348
HPRR4320455	0.6288557213930348
HPRR4320705	0.6288557213930348
HPRR4320188	0.6288557213930348
HPRR4320475	0.6288557213930348
HPRR4340101	0.6288557213930348
HPRR4320061	0.6288557213930348
HPRR4320063	0.6288557213930348
HPRR3730445	0.6288557213930348
HPRR4340105	0.6288557213930348
HPRR4320269	0.6363636363636364
HPRR3730250	0.6370808678500987
HPRR4290148	0.6404715127701375
HPRR4320159	0.6405484818805093
HPRR4320193	0.6405484818805093
HPRR2490019	0.6412512218963832
HPRR4320088	0.648023143683703
HPRR4291014	0.648023143683703
HPRR4320028	0.648023143683703
HPRR1951385,HPRR3760825	0.648023143683703
HPRR4340038	0.648023143683703
HPRR4320644	0.6487523992322457
HPRR4370542	0.6487523992322457
HPRR4320101	0.6487523992322457
HPRR4320360	0.6513849092645654
HPRR4290910	0.6584440227703985
HPRR4110252	0.6635249764373233
HPRR4340078	0.6635249764373233
HPRR4320678	0.664179104477612
HPRR4320310	0.664179104477612
HPRR4320105	0.664179104477612
HPRR4320697	0.664179104477612
HPRR4220263	0.664179104477612
HPRR4320591	0.664179104477612
HPRR4320081	0.664179104477612
HPRR4320572	0.666046511627907
HPRR4320635	0.6685133887349953
HPRR4320461	0.6685133887349953
HPRR4320120	0.6685133887349953
HPRR4290946	0.6685133887349953
HPRR4310017	0.6691244239631337
HPRR4320245	0.669683257918552
HPRR4320694	0.669683257918552
HPRR4320450	0.669683257918552
HPRR4340084	0.669683257918552
HPRR4320134	0.669683257918552
HPRR4320565	0.669683257918552
HPRR4320364	0.669683257918552
HPRR4340055	0.669683257918552
HPRR4291052	0.669683257918552
HPRR4310053	0.669683257918552
HPRR4320053	0.669683257918552
HPRR3700338	0.6702605570530099
HPRR4320386	0.6702605570530099
HPRR4340011	0.6702605570530099
HPRR3640011	0.6702605570530099
HPRR4320579	0.6714413607878246
HPRR3790667	0.6714413607878246
HPRR4320544	0.6755793226381461
HPRR4320346	0.6785079928952042
HPRR4320142	0.6790450928381963
HPRR4340009	0.6790450928381963
HPRR4320300	0.6790450928381963
HPRR4320077	0.6817391304347826
HPRR4320045	0.6817391304347826
HPRR4340081	0.6817391304347826
HPRR4320020	0.6817391304347826
HPRR4340100	0.6817391304347826
HPRR2250253,HPRR4040559	0.6817391304347826
HPRR4320444	0.6817391304347826
HPRR4320486	0.6817391304347826
HPRR4320656	0.6817391304347826
HPRR4310016	0.6817391304347826
HPRR3890570	0.6834345186470078
HPRR4320375	0.6851211072664359
HPRR4320681	0.6856649395509499
HPRR4320437	0.6907216494845361
HPRR4320014	0.6911890504704876
HPRR4320533	0.6911890504704876
HPRR4000204	0.6911890504704876
HPRR4320460	0.6949872557349193
HPRR4320708	0.6949872557349193
HPRR4291047	0.6949872557349193
HPRR4190113	0.6955046649703138
HPRR3720679	0.6960203217612193
HPRR4320554	0.6984924623115578
HPRR4290932	0.6984924623115578
HPRR4340053	0.6984924623115578
HPRR4320309	0.6984924623115578
HPRR4320488	0.6984924623115578
HPRR3071109	0.6984924623115578
HPRR4320689	0.6984924623115578
HPRR4320216	0.6989966555183946
HPRR4291026	0.6992543496271748
HPRR4320187	0.6992543496271748
HPRR4320352	0.6992543496271748
HPRR4290935	0.6992543496271748
HPRR4320271	0.6992543496271748
HPRR4340007	0.6992543496271748
HPRR4290883	0.7008264462809918
HPRR4320097	0.7012345679012346
HPRR4320046	0.7012345679012346
HPRR4320249	0.7012345679012346
HPRR4291020	0.7032786885245902
HPRR4320600	0.7032786885245902
HPRR3730022	0.7111472742066721
HPRR4320048	0.7119741100323624
HPRR4320265	0.7119741100323624
HPRR4310013	0.7119741100323624
HPRR4320315	0.7119741100323624
HPRR4320424	0.7134786117836965
HPRR4320469	0.7147435897435898
HPRR4320326	0.7147435897435898
HPRR4320639	0.7147435897435898
HPRR4320495	0.7147435897435898
HPRR4340062	0.7152
HPRR4320674	0.7156549520766773
HPRR4320089	0.7161084529505582
HPRR4320538	0.7170111287758346
HPRR4320240	0.7173396674584323
HPRR4320394	0.7173396674584323
HPRR4320129	0.7173396674584323
HPRR4320545	0.7177865612648221
HPRR3760365	0.71875
HPRR3830237	0.71875
HPRR3780090	0.71875
HPRR4320143	0.71875
HPRR4340001	0.71875
HPRR4290981	0.71875
HPRR4320010	0.71875
HPRR4310011	0.71875
