Protein	Q_Value
HPRR4320599	0.39751552795031053
HPRR4320551	0.4049079754601227
HPRR4320399	0.4049079754601227
HPRR4320127	0.4072948328267477
HPRR4320322	0.4072948328267477
HPRR4320036	0.41566265060240964
HPRR4310026	0.4332344213649852
HPRR4320138	0.4365781710914454
HPRR4320683	0.4418604651162791
HPRR4320195	0.4418604651162791
HPRR4340066	0.4418604651162791
HPRR4320329	0.4540229885057471
HPRR4320172	0.4623955431754875
HPRR4320706	0.4623955431754875
HPRR4160392	0.4623955431754875
HPRR4320206	0.4623955431754875
HPRR4320277	0.4623955431754875
HPRR4320359	0.4623955431754875
HPRR4310055	0.4623955431754875
HPRR4320524	0.4821917808219178
HPRR4320654	0.4891304347826087
HPRR4320086	0.49066666666666664
HPRR4340057	0.49066666666666664
HPRR3450023	0.49066666666666664
HPRR4290900	0.49066666666666664
HPRR4320184	0.49066666666666664
HPRR4320270	0.493368700265252
HPRR4320647	0.49604221635883905
HPRR4310027	0.49868766404199477
HPRR4320223	0.5141388174807198
HPRR4291000	0.5141388174807198
HPRR4320022	0.5141388174807198
HPRR4320620	0.5279187817258884
HPRR4320661	0.5303030303030303
HPRR4320217	0.5422885572139303
HPRR4340071	0.5422885572139303
HPRR4310019	0.553921568627451
HPRR4320103	0.553921568627451
HPRR4340070	0.5700483091787439
HPRR4320354	0.5721153846153846
HPRR4320254	0.5741626794258373
HPRR4320319	0.5748218527315915
HPRR4310028	0.5748218527315915
HPRR4290886	0.5768321513002365
HPRR4290948	0.5788235294117647
HPRR4320536	0.5807962529274004
HPRR4320102	0.5813953488372093
HPRR4320026	0.5813953488372093
HPRR4340013	0.5898617511520737
HPRR4320293	0.5981735159817352
HPRR4310029	0.6036036036036037
HPRR4320571	0.6036036036036037
HPRR4320471	0.6036036036036037
HPRR4340108,HPRR4340109	0.6146993318485523
HPRR4320403	0.6255506607929515
HPRR4291055	0.6258205689277899
HPRR4320237	0.6258205689277899
HPRR4320358	0.6274509803921569
HPRR4320581	0.6290672451193059
HPRR4320561	0.6336206896551724
HPRR3830169	0.6381156316916489
HPRR4320272	0.6396588486140725
HPRR4320384	0.6411889596602972
HPRR4320556	0.649895178197065
HPRR4340086	0.649895178197065
HPRR4290979	0.6514522821576764
HPRR4320221	0.6514522821576764
HPRR4320431	0.6514522821576764
HPRR4340027	0.6516393442622951
HPRR4310048	0.6516393442622951
HPRR4320137	0.6516393442622951
HPRR4320284	0.6516393442622951
HPRR4320638	0.6530612244897959
HPRR3730453	0.6586345381526104
HPRR4320377	0.6586345381526104
HPRR4291022	0.6586345381526104
HPRR4320411	0.6586345381526104
HPRR4320676	0.6782273603082851
HPRR4320073	0.6782273603082851
HPRR4320467	0.6782273603082851
HPRR4320176	0.6782273603082851
HPRR4320527	0.6782273603082851
HPRR4320463	0.6782273603082851
HPRR4320531	0.6782273603082851
HPRR4320052	0.6782273603082851
HPRR4320466	0.6782273603082851
HPRR4320004	0.6819923371647509
HPRR4320513	0.6893939393939394
HPRR4320518	0.6893939393939394
HPRR4320477	0.6930320150659134
HPRR4290942	0.6975881261595547
HPRR4320106	0.6975881261595547
HPRR4320146	0.6975881261595547
HPRR4340072	0.6975881261595547
HPRR4320376	0.7034990791896869
HPRR4320569	0.7093235831809872
HPRR4320201	0.7103825136612022
HPRR4320311	0.7160940325497287
HPRR4320497	0.7171171171171171
HPRR4320177	0.7295373665480427
HPRR4320068	0.7304964539007093
HPRR4290954	0.7307692307692307
HPRR4320168	0.7307692307692307
HPRR4000109	0.7307692307692307
HPRR4320050	0.7307692307692307
HPRR4290965	0.7307692307692307
HPRR4290983	0.7310344827586207
HPRR4340048	0.7310344827586207
HPRR4320350	0.7310344827586207
HPRR4290988	0.7310344827586207
HPRR4340096	0.7310344827586207
HPRR232684	0.7319587628865979
HPRR4320232	0.7325383304940375
HPRR4340017	0.7325383304940375
HPRR4320094	0.7325383304940375
HPRR4320239	0.735593220338983
HPRR4320508	0.7364864864864865
HPRR4320568	0.7373737373737373
HPRR4320274	0.74
HPRR4320318	0.74
HPRR4320058,HPRR4320059	0.74
HPRR4320434	0.740983606557377
HPRR4320564	0.740983606557377
HPRR4320501	0.740983606557377
HPRR4320341	0.740983606557377
HPRR4320555	0.740983606557377
HPRR4320587	0.740983606557377
HPRR4320234	0.75
HPRR4340065	0.752
HPRR4320035	0.752
HPRR4340019	0.752
HPRR4291018	0.752
HPRR4320342	0.752
HPRR4320370	0.7527910685805422
HPRR4340067	0.753577106518283
HPRR4290874	0.7563291139240507
HPRR4290891	0.7590551181102362
HPRR4320100	0.7644305772230889
HPRR4320092	0.7644305772230889
